mat_females_1 mat_females_2 mat_females_3 mat_males_1 mat_males_2 pE_females_1 pE_females_2 pE_females_3 logFC AveExpr t P.Value adj.P.Val B FDR tw_dis chr start end strand de
scaffold_1_409256_409263_+ 25.7538152138738 21.0362585115483 27.385044867161 14.254170297944 11.148994262285 5.60474216393383 8.15640867590563 6.30151354110376 -0.838060511424381 3.9826287668099 -3.31875096366297 0.0105002166275981 0.0441293604816889 -3.03155871550762 0.0441293604816889 0.0220788205496704 scaffold_1 409256 409263 + 0
scaffold_1_415223_415253_+ 14.2144242706098 14.7454051969669 16.7715107713428 7.23916698418315 8.60881371404007 9.4219865088361 10.0980500883779 8.17169614312384 0.24748684718972 3.73712669580608 1.267465035605 0.240498647502964 0.370574547129486 -6.06528934097 0.370574547129486 0.0217772232819711 scaffold_1 415223 415253 + 0
scaffold_1_442738_442758_+ 30.7417427635414 28.664433024015 25.3442532059124 25.6295008707597 20.200129681256 29.0123515476365 26.2059564972013 26.4115311811302 0.287734330201008 4.99727736962986 1.80816317183744 0.10804527773296 0.211712180326053 -5.74030236628951 0.211712180326053 0.0183910516556527 scaffold_1 442738 442758 + 0
scaffold_1_517725_517731_+ 13.9776280578084 10.2581410865405 19.5788505156868 28.0709438792606 44.1460059509105 177.956554107114 170.586142971869 197.383024759953 2.3867368363477 5.80796561851127 9.39392149629563 1.31527672927808e-05 0.00071708887280241 3.68116518081638 0.00071708887280241 0.0227201104841087 scaffold_1 517725 517731 + 1
scaffold_1_532568_532573_+ 45.5255315208085 48.7353327315023 56.2938776321543 57.5029828975065 43.7108723413228 24.3572961372373 18.9752250434108 22.3277022362587 -1.14933748014378 5.46669745241078 -6.18755873654552 0.000258699553460851 0.00417640006695428 0.506206380287376 0.00417640006695428 0.0196517278065576 scaffold_1 532568 532573 + 1
scaffold_1_560841_560913_+ 4267.06451503055 3692.72591608676 3841.79056281104 5184.84311942916 4910.54665622391 3166.01538678671 2861.0323191742 4654.80579974386 -0.498899238424919 12.2150447318294 -2.28156655435576 0.0518177224477449 0.127289621491744 -5.07272345634396 0.127289621491744 0.0294507241060679 scaffold_1 560841 560913 + 0
scaffold_1_561762_561816_+ 40.4830452224439 30.0461995138912 33.3909365973056 60.5870093714917 65.6719298513228 65.3829061450966 50.4023946464199 11.8283739213394 -0.836721859724578 5.58793188778712 -1.42839371640648 0.190887843207065 0.314887571754022 -6.33192840704823 0.314887571754022 0.104514992443366 scaffold_1 561762 561816 + 0
scaffold_1_562554_562716_+ 1073.50075978659 879.878885809785 738.985369761369 1431.59655045032 1599.43012691856 864.745813377495 654.395678428001 722.796936711482 -0.990159743563218 10.1405169406876 -5.02782205869467 0.00100473467865758 0.00983433192225789 -0.95426033656288 0.00983433192225789 0.0247729432482948 scaffold_1 562554 562716 + 1
scaffold_1_562922_562947_+ 14.8130486456586 12.0142300801769 9.88874168189952 12.8453199868588 19.2031536889498 7.08975597460096 8.80339669853253 6.81014589160404 -0.974205973920798 3.75184355122579 -3.68530018236587 0.0061289914091095 0.0313362993288803 -2.57435981601298 0.0313362993288803 0.0243622419335863 scaffold_1 562922 562947 + 0
scaffold_1_563101_563167_+ 306.825175363436 221.962307049238 185.19899031992 464.538061595052 478.471629831152 221.294204332306 176.331116084247 156.246385950093 -1.32839097373658 8.23988523390737 -5.73298241570607 0.000431068750702437 0.00573616032141136 -0.0520148771090616 0.00573616032141136 0.0323643809446886 scaffold_1 563101 563167 + 1
scaffold_1_563321_563388_+ 88.2128334075805 61.0318703900298 54.6855619558301 119.697353380998 117.990297737777 64.8219558541131 63.2832768450843 26.1626643259159 -1.27356563286466 6.34583029481435 -3.35424878858557 0.00995925226559453 0.0426486651104297 -3.421738485044 0.0426486651104297 0.0555332816588594 scaffold_1 563321 563388 + 0
scaffold_1_563561_563715_+ 103.585551758023 70.8619709561011 64.6435965488036 128.784040625988 161.364192986498 56.3191553544381 62.3415196136116 51.280614911775 -1.3078183722846 6.59227825501938 -6.12868490302355 0.000275981339342277 0.0043470309296561 0.407829627573661 0.0043470309296561 0.0272387687718472 scaffold_1 563561 563715 + 1
