logFC AveExpr t P.Value adj.P.Val B
scaffold_3_3662811_3662941_+ 6.74173846472921 6.9214116724039 58.8002529146368 2.61732336087863e-11 1.23848530593992e-10 16.8322311340309
scaffold_25_110950_111055_+ 5.16891545953655 4.89434587882945 58.7885937647769 2.62122956656243e-11 1.23975757902021e-10 16.8076292269448
scaffold_53_274307_274326_- 5.80271462584408 5.78401270748912 58.7593789541842 2.63104653719052e-11 1.24295594718805e-10 16.8357962738925
scaffold_99_391425_391463_- 5.94094340174186 5.58251605850476 58.7545443838385 2.6326750961147e-11 1.24295594718805e-10 16.8370587260452
scaffold_38_455765_455898_+ 5.24209389920141 5.42821007893003 58.754317391286 2.63275158820069e-11 1.24295594718805e-10 16.8101256780644
scaffold_43_474856_474861_+ 5.07801086664336 1.44647880383389 58.753953027511 2.63287437698579e-11 1.24295594718805e-10 16.7949057973756
scaffold_12_1209766_1209857_- 5.61271377368765 5.50910387251429 58.7500206051721 2.63419999658987e-11 1.24299355648712e-10 16.8300738927191
scaffold_1_4192389_4192464_- 5.98634939140603 5.95141913700383 58.7464765254395 2.63539535348688e-11 1.24299355648712e-10 16.8362458551401
scaffold_97_301295_301302_+ 7.58996594904053 7.70187824616207 58.738740967745 2.63800655775252e-11 1.24364911007379e-10 16.8009241701559
scaffold_11_1279307_1279366_+ 5.67920029294823 5.69346188930558 58.7346290168801 2.63939577484343e-11 1.24372823578115e-10 16.8302848605105
scaffold_38_600725_600807_+ 5.04915474138883 4.87175393594812 58.7226707549464 2.64344056806977e-11 1.24471834468908e-10 16.7882207727474
scaffold_1_4181499_4181544_+ 5.10530803014784 4.71727726316635 58.7211907774544 2.64394164741478e-11 1.24471834468908e-10 16.7938710479275
scaffold_15_459080_459088_+ 5.37607751050332 5.72342373665463 58.70486750742 2.64947539555933e-11 1.24674713276251e-10 16.8140580683304
scaffold_211_137136_137211_+ 6.43763763085707 6.4948836684523 58.6839603451911 2.65658229628435e-11 1.24894336422528e-10 16.8253051627761
scaffold_2_1348459_1348512_+ 6.33900494180345 6.57411647975327 58.6816476814644 2.65736975744352e-11 1.24894336422528e-10 16.8266128088977
scaffold_6_2340786_2340829_- 6.08318665774989 6.38837228765619 58.680319490794 2.6578221253817e-11 1.24894336422528e-10 16.8288133993337
scaffold_12_1144250_1144272_+ 4.74629994842254 4.7458880578348 58.6567140883629 2.66587644576059e-11 1.2521503619548e-10 16.7399830730402
scaffold_73_160051_160079_- 5.07493259632212 4.98043907309181 58.6483107184256 2.66875040015868e-11 1.25292232940599e-10 16.7826873046221
scaffold_4_539521_539529_- 5.23852886519181 4.93520723210293 58.6436246469412 2.67035456138192e-11 1.25309771882729e-10 16.797311130621
scaffold_156_193943_193970_- 5.55527640801874 4.26334117031803 58.6340724508297 2.67362790333506e-11 1.25405587009032e-10 16.8145765062905
scaffold_29_593130_593185_+ 5.07220604115806 4.74088411556865 58.6265639247697 2.67620411128206e-11 1.25460682149904e-10 16.7799680764577
scaffold_47_782630_782746_+ 5.29106175928076 5.8830737556785 58.6178094668265 2.67921135409815e-11 1.25460682149904e-10 16.798317614533
scaffold_61_577285_577338_- 6.10620878857662 5.94251417885346 58.6167979302062 2.67955907348739e-11 1.25460682149904e-10 16.8213627600683
scaffold_47_815006_815067_- 5.575536562478 5.71640526036489 58.6146256255571 2.68030598384138e-11 1.25460682149904e-10 16.813128419246
scaffold_3_567042_567097_- 6.83682258405435 7.26184681914148 58.6127158466391 2.68096282390446e-11 1.25460682149904e-10 16.8084182719005
scaffold_8_1642098_1642155_+ 6.71194063685413 6.65183196785252 58.6048309458792 2.68367664891468e-11 1.25529992264117e-10 16.8105908392957
scaffold_14_594960_595115_+ 5.06054512144699 4.57926481164571 58.5963991604516 2.686582143329e-11 1.25608200025341e-10 16.7752830225723
scaffold_97_50009_50032_- 5.32174551177949 5.22266407400696 58.59255842784 2.68790679552536e-11 1.25612459379692e-10 16.7976990740039
scaffold_41_807652_807773_- 6.45652924502719 6.30140524842113 58.5885365465681 2.68929471797257e-11 1.25619670243645e-10 16.8140152862789
scaffold_66_242480_242574_+ 5.26097155965817 5.22742710957787 58.5831467862539 2.69115595844161e-11 1.25648973520453e-10 16.7921220796971
scaffold_220_70239_70296_- 10.3376462523366 10.3572969108488 58.5702555944704 2.69561358068982e-11 1.25772997802061e-10 16.7544570573103
scaffold_2_1282627_1282635_+ 4.36947858197102 4.54051231471169 58.5683229958907 2.69628257097024e-11 1.25772997802061e-10 16.6605589377448
scaffold_3_3416936_3417026_+ 5.31777919047692 5.75470433510378 58.5535877388692 2.70138952889818e-11 1.25953523684845e-10 16.792976335589
scaffold_8_2155615_2155690_+ 8.31717320117946 7.79978312131849 58.5444081351478 2.70457654113981e-11 1.26044406949321e-10 16.767398123673
scaffold_4_382850_382918_+ 6.06127706960325 5.45170044090385 58.5370404194614 2.70713757511037e-11 1.26106047243133e-10 16.8123072283691
scaffold_2_550405_550440_+ 5.13488552642432 5.22019886107909 58.5247966001736 2.71139962977113e-11 1.26246833241698e-10 16.7745629051266
scaffold_117_371922_371994_+ 5.59308803626705 5.75228579423232 58.4960636506282 2.72143139839392e-11 1.26656014304594e-10 16.8001675813157
scaffold_51_757842_757888_- 4.63844010322578 5.07133626233972 58.4640193734005 2.73266888819511e-11 1.2712091040882e-10 16.7009246166487
scaffold_5_1823443_1823523_+ 5.65011338953498 5.365686117165 58.4449355151868 2.73938629875428e-11 1.27375208585456e-10 16.7963011628555
scaffold_13_359479_359489_- 8.20236787545609 8.77680828639761 58.4363445323693 2.74241637862604e-11 1.27457900426969e-10 16.7565149860657
scaffold_10_2089395_2089407_+ 4.57933538731407 4.24584247756736 58.430812600765 2.74436952567486e-11 1.27490487591e-10 16.6867553254101
scaffold_43_157285_157332_+ 7.09523512114958 6.39587271878385 58.397513504504 2.75615969846241e-11 1.2797981855651e-10 16.7765802973004
scaffold_32_1002940_1002994_+ 5.85849935152058 5.80194697195905 58.3937933507518 2.75748044746801e-11 1.27982786675327e-10 16.7944283035035
scaffold_15_621222_621237_- 5.49896294736515 4.98453304982129 58.3806209807586 2.76216273832507e-11 1.28141700065441e-10 16.7832497540718
scaffold_94_435618_435668_+ 10.7644797693236 10.9006203158064 58.3715962250701 2.76537590307184e-11 1.28232344357835e-10 16.7293154902187
scaffold_6_2397713_2397724_+ 6.03642984958567 6.2316087949112 58.3552295936848 2.77121386659788e-11 1.2844456442224e-10 16.7912035758635
scaffold_1_406282_406290_+ 5.65829484387407 5.83979203892006 58.3429285669884 2.77561081989087e-11 1.28589831569376e-10 16.7846978348063
scaffold_9_1878431_1878469_+ 5.32775791249317 5.2023891097725 58.3350405999462 2.7784344997354e-11 1.28662112372922e-10 16.7686820537805
scaffold_2_2777492_2777584_+ 6.031013996546 5.28003939823556 58.328292682264 2.78085265457132e-11 1.28715557188635e-10 16.7880649087456
scaffold_25_1071687_1071781_+ 5.15471552341964 5.38492281860342 58.3097430668227 2.78751230539807e-11 1.28965187668644e-10 16.7519691668848
scaffold_4_1633951_1634021_+ 6.34534268057461 6.02547093968815 58.2977256100381 2.79183643229787e-11 1.29081552548209e-10 16.78220029935
scaffold_142_221677_221737_- 6.23387308232544 6.20963501691605 58.2957092464396 2.7925627051331e-11 1.29081552548209e-10 16.7833797282897
scaffold_58_285094_285146_- 5.56232861936948 5.54200583701992 58.277296302933 2.79920475952268e-11 1.29329864184299e-10 16.7737542046462
scaffold_12_1857972_1857996_+ 5.19142566548881 4.94480089726602 58.2632922624947 2.8042683799985e-11 1.29505056297164e-10 16.7500911060702
scaffold_28_418873_418890_- 4.33740373013052 3.851091600815 58.2469366199014 2.81019543635099e-11 1.29719946184779e-10 16.6190027589849
