"logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B"
"scaffold_111_79175_79644_+" 6.50119345885259 6.32921833171268 53.7854611069275 1.01035507076485e-18 2.74793746365084e-17 33.0813342754501
"scaffold_58_377373_377851_+" 6.12722535316962 5.81113483396971 53.7805132324279 1.0117579063907e-18 2.75002654029383e-17 33.0422479273703
"scaffold_57_206968_207315_+" 6.68688418858051 5.91467985102662 53.767895710464 1.01534466654489e-18 2.75804533057829e-17 33.0933720336037
"scaffold_6_524840_525525_+" 5.90644520743367 5.57862355685183 53.7651384431157 1.0161302725583e-18 2.75844988652012e-17 33.0140614473975
"scaffold_142_221531_221818_-" 6.77071919221219 6.80467263034621 53.7382643948528 1.02382129159403e-18 2.77758805758314e-17 33.0932719575788
"scaffold_187_47344_47658_-" 8.45715988735847 7.87976115554257 53.7323202070527 1.02553080805136e-18 2.7798942644179e-17 33.2089208979997
"scaffold_13_498944_499380_+" 6.10740184148638 6.21934091433204 53.7303155291591 1.02610802834537e-18 2.7798942644179e-17 33.0267478537695
"scaffold_21_1182925_1184357_+" 5.72458144742231 5.4763054136488 53.7286209519686 1.0265962293008e-18 2.7798942644179e-17 32.9831277388198
"scaffold_13_865653_865928_-" 5.74997127248195 5.53630435160437 53.7227672241935 1.02828457027284e-18 2.78272687642979e-17 32.9850252169026
"scaffold_116_299285_299796_+" 5.85896835478809 5.77611883794002 53.7058154768974 1.03319053166001e-18 2.79425798843331e-17 32.9930681220455
"scaffold_6_337445_338459_-" 6.34485666342034 6.11265196285748 53.7002414275998 1.03480914732611e-18 2.79688965171872e-17 33.044021518385
"scaffold_61_501615_501737_+" 7.10889319383459 7.49299657511465 53.6546023501897 1.04816409734474e-18 2.83008482399255e-17 33.0998979571572
"scaffold_10_373177_373794_-" 6.23555057999844 5.7597987205872 53.6538109202581 1.04839730012188e-18 2.83008482399255e-17 33.0211413062397
"scaffold_33_978088_978198_-" 7.01556850397009 7.68425518494659 53.6505998357147 1.04934404584456e-18 2.83087672043968e-17 33.0915038345675
"scaffold_48_739106_739528_-" 6.17417240169212 5.74569224577922 53.647254932293 1.05033121518433e-18 2.83177661661957e-17 33.0134158968208
"scaffold_15_861811_862447_+" 6.51770631474279 6.39574351318552 53.6290842967754 1.05571116834226e-18 2.84451132335802e-17 33.0422546012913
"scaffold_15_1577277_1578031_+" 6.08819765060249 5.69348121013309 53.6236485335079 1.05732628721304e-18 2.84709252453648e-17 32.9985817241696
"scaffold_21_911437_911726_-" 8.29879771058856 8.1535295491251 53.6190866675259 1.05868377872691e-18 2.84803456977734e-17 33.1714285222649
"scaffold_79_384579_384803_-" 6.60732963627305 6.37684802076972 53.6167827202648 1.05937007869515e-18 2.84803456977734e-17 33.047698788377
"scaffold_135_209775_209814_-" 5.96962266186449 5.73447450282141 53.6158495546031 1.05964818503464e-18 2.84803456977734e-17 32.983748914991
"scaffold_23_1094313_1094884_+" 6.63213338973899 6.53199544729845 53.6043921310602 1.06306912842048e-18 2.85545772212931e-17 33.0458419992189
"scaffold_31_1028973_1029508_+" 6.3627477292396 6.34755035705434 53.5957809135497 1.06564800124805e-18 2.86003346565597e-17 33.0190459644258
"scaffold_8_1027288_1027801_+" 5.8185329548096 6.1829387259411 53.5942976201759 1.06609288811208e-18 2.86003346565597e-17 32.9608187446338
"scaffold_10_1829209_1829967_+" 6.09540650420746 6.57295915086012 53.5886196150793 1.06779773227256e-18 2.86283443987877e-17 32.9895279680077
"scaffold_3_3491289_3491843_+" 6.25533309300958 6.47215220508931 53.5848287728927 1.06893756526509e-18 2.86411805520565e-17 33.0051499007174
"scaffold_53_821879_822172_+" 6.20337804258112 6.16110125005278 53.5790620537399 1.07067399344501e-18 2.86699761681079e-17 32.9986613073213
"scaffold_191_108754_109269_-" 6.29019045376967 6.45085386115443 53.5736457443864 1.07230764671358e-18 2.86877616903669e-17 33.006159317109
"scaffold_4_2460823_2461181_+" 6.33639237777174 6.22286166889779 53.5724705230381 1.07266246453387e-18 2.86877616903669e-17 33.0109639954558
"scaffold_15_1032207_1032540_-" 6.35555607972331 6.22073081887738 53.5450291261275 1.08098312248493e-18 2.8883894163759e-17 33.0055712755257
"scaffold_99_145273_146046_-" 6.40866300122783 6.71568247650877 53.5419926539847 1.08190804568866e-18 2.8883894163759e-17 33.0094404446266
"scaffold_3_433636_433947_-" 6.58781408457365 6.70592160098878 53.5417039328478 1.08199603535477e-18 2.8883894163759e-17 33.0266852367938
"scaffold_6_2118386_2119878_+" 6.6702197441925 6.58382554623758 53.5262719316566 1.08671015392504e-18 2.89918744636429e-17 33.0296440493651
"scaffold_5_2031245_2031784_+" 6.09810042511489 5.85217566452535 53.5207958571695 1.08838822502492e-18 2.90187742999567e-17 32.9733663224963
"scaffold_40_155819_156298_+" 6.85923735246352 6.92654624527166 53.5169548013274 1.08956691374647e-18 2.90323346279087e-17 33.0440377917852
"scaffold_10_1022387_1022708_-" 6.29486005731988 4.76347873247436 53.5035660300609 1.09368611603847e-18 2.91241823377276e-17 32.9883936743953
"scaffold_58_80539_82116_+" 5.81685549503202 5.23638936000868 53.4830229886012 1.10003870676421e-18 2.92753544282963e-17 32.9325858890935
"scaffold_72_495932_496060_-" 6.4997714685656 6.34043718744637 53.4754285455184 1.10239710597259e-18 2.93201086638234e-17 33.0015992548978
"scaffold_30_197207_197899_-" 7.24170122457669 7.26105371564122 53.4719971298289 1.10346447396805e-18 2.93304919013126e-17 33.063387415592
"scaffold_3_2677056_2677633_+" 7.43936667155682 7.82623427182189 53.4592184617608 1.1074490735093e-18 2.94028556144076e-17 33.0745373433735
"scaffold_25_306876_307150_-" 5.8377574717335 6.19124566634659 53.4589139627392 1.10754420815938e-18 2.94028556144076e-17 32.9281403592998
"scaffold_2_2913390_2914328_+" 6.8004601448798 6.25284065429253 53.4464300600555 1.11145206227839e-18 2.94885315678344e-17 33.0210162855716
"scaffold_8_205086_205814_+" 7.45352579597018 7.42789202992283 53.4309846126633 1.11630731991916e-18 2.95992233432177e-17 33.0681256116586
"scaffold_9_585598_586253_-" 6.02283526575824 5.99564232060433 53.4247767034624 1.11826513197749e-18 2.96260733756454e-17 32.9404814470289
"scaffold_163_85197_85402_+" 7.14875263621194 7.40339408874171 53.4234388572152 1.11868753271837e-18 2.96260733756454e-17 33.0432954629487
"scaffold_9_689937_690905_+" 6.33809461856183 6.20436801666464 53.3959091777924 1.1274173846134e-18 2.9839026026732e-17 32.9654629979889
"scaffold_1_2345046_2345780_-" 6.77095811748452 7.1888768437568 53.3921205699035 1.12862444975579e-18 2.98527368193646e-17 33.0042026261892
"scaffold_8_265613_265957_-" 6.04586501944092 6.92082800285851 53.3897348975543 1.12938524078796e-18 2.98546338879678e-17 32.9342737529702
"scaffold_167_83698_84212_+" 6.39372939371502 6.25636984412298 53.3853374213042 1.13078902867329e-18 2.98735155221336e-17 32.9689601621761
"scaffold_66_476374_476637_+" 6.59951662404666 6.33880108593668 53.3759047842905 1.13380644554002e-18 2.99349774890109e-17 32.9851412972558
"scaffold_21_1131030_1131505_-" 6.51102395384844 6.95090575415633 53.3563293880412 1.14009585564975e-18 3.00826997819007e-17 32.971631719119
"scaffold_54_584332_584722_-" 6.42815623627231 6.97213187644197 53.3437994511457 1.14414112643586e-18 3.01686416196909e-17 32.9606878974056
"scaffold_66_660057_660751_+" 5.87445215800523 5.95437414028461 53.3419312669146 1.14474557593066e-18 3.01686416196909e-17 32.9035195903912
"scaffold_1_1722799_1722969_-" 5.87772598627972 4.93409818528152 53.3377971358579 1.14608438074852e-18 3.01855634530763e-17 32.9023229123755
"scaffold_58_334610_335481_+" 6.97527711736064 7.34513078349663 53.3143090011587 1.15372256066632e-18 3.03682768307587e-17 33.0008510973595
"scaffold_7_1472290_1472438_-" 7.11534059010053 7.52898677047733 53.2946346137641 1.16016228756185e-18 3.05168585709387e-17 33.0067935572526
"scaffold_15_853096_853239_+" 6.11927529673198 6.38770335670024 53.2927655648568 1.16077604498239e-18 3.05168585709387e-17 32.9171382879034
"scaffold_8_2060515_2061174_+" 6.03207461161308 6.07382058114485 53.2610342076951 1.17124894598175e-18 3.07735183951518e-17 32.900018782861
"scaffold_138_290015_290714_-" 5.64349565601458 5.30799191744883 53.2499425981671 1.17493343163766e-18 3.08516156722019e-17 32.8530587843151
"scaffold_9_1485268_1486254_+" 6.63493880148785 6.10411036715981 53.2397734136042 1.17832235448359e-18 3.09057699159316e-17 32.9532585653677
"scaffold_100_271528_272143_+" 5.80656187664899 5.9170581018355 53.2394734721936 1.17842246921292e-18 3.09057699159316e-17 32.8696656156496
"scaffold_20_525579_525678_+" 6.96821918499214 6.123205176352 53.2332598837769 1.18049848688959e-18 3.09188851717483e-17 32.9796346612346
"scaffold_16_994449_994736_+" 6.65317329801346 5.22584360761247 53.232490466065 1.18075582756039e-18 3.09188851717483e-17 32.9530596894345
"scaffold_15_1361933_1362132_+" 6.5869107939846 7.01539947954574 53.2315709515566 1.1810634482584e-18 3.09188851717483e-17 32.9464730014762
"scaffold_2_355486_357886_-" 6.26685270520424 6.45309282948202 53.2285490652298 1.18207501254905e-18 3.09266799478864e-17 32.9154881412379
"scaffold_2_1746179_1746516_-" 6.00806284754243 6.12339191531022 53.2203543985087 1.18482279365682e-18 3.09629748426031e-17 32.886684146893
"scaffold_53_311713_312150_+" 6.20163003363363 6.2581820969248 53.2197234864313 1.18503462890743e-18 3.09629748426031e-17 32.9070491075914
"scaffold_2_2781847_2782362_-" 6.01580160433489 5.59191921012608 53.2176814937998 1.18572052579379e-18 3.09629748426031e-17 32.8871895568019
"scaffold_6_1353939_1354215_-" 7.03991319449833 7.63539714683164 53.2158952184991 1.18632087519552e-18 3.09629748426031e-17 32.9811171294804
"scaffold_328_64855_65340_-" 5.64120572152194 5.24759459757468 53.2056641909699 1.18976566863561e-18 3.10341886570177e-17 32.8414824838248
"scaffold_42_858188_858474_+" 5.91597307064712 5.66961950892204 53.1881812669856 1.19567687475097e-18 3.11638437189373e-17 32.8689306704785
"scaffold_25_74773_75201_+" 6.16362509320163 5.95065713739118 53.1867126312181 1.19617486277507e-18 3.11638437189373e-17 32.8948311337853
"scaffold_72_130419_130734_-" 6.24276535571761 5.81248239897662 53.1810906486914 1.19808321954329e-18 3.11948038280844e-17 32.9011502975179
"scaffold_17_1164528_1164948_+" 5.88763476583587 5.26523587764602 53.1592084106622 1.20554199432567e-18 3.13701576253177e-17 32.8583065591186
"scaffold_24_875541_875841_+" 7.54375140301936 8.21043935497184 53.1398721545758 1.21217413429187e-18 3.15238034467766e-17 32.9971646624677
"scaffold_63_330764_330903_+" 5.98986482650255 4.53442695121528 53.1336679329592 1.2143103499393e-18 3.15604140500721e-17 32.863088770864
"scaffold_219_47593_48262_-" 6.05711390348671 5.9163262023234 53.1258336000445 1.2170135727696e-18 3.16117086653572e-17 32.8674942955248
"scaffold_3_566589_567191_-" 6.70788870061955 7.11502507407926 53.101327142447 1.22551096723299e-18 3.18133542039165e-17 32.9229019015047
"scaffold_2_3413662_3414201_+" 6.07719280124496 5.79251558400918 53.0935726666929 1.22821291278569e-18 3.18644027900317e-17 32.8621322835356
"scaffold_4_437531_438443_+" 5.91381528960141 5.94726278642094 53.0895751399714 1.22960827779738e-18 3.18702635744823e-17 32.8434167557329
"scaffold_4_382813_383455_+" 6.05838883220909 5.46860941224689 53.0887113810778 1.22991000084325e-18 3.18702635744823e-17 32.8584701792769
"scaffold_121_159170_160316_+" 5.83922637508913 6.59948175860735 53.0849532907876 1.23122367296887e-18 3.18852342229822e-17 32.834058073311
"scaffold_111_248477_248611_+" 7.19552978297298 7.2903966459801 53.0717036999583 1.23586712084903e-18 3.19633561513259e-17 32.9544945826301
"scaffold_11_1963321_1963939_-" 5.9372420692362 5.64681908779713 53.0711365387749 1.23606630405346e-18 3.19633561513259e-17 32.8412784392879
"scaffold_207_117603_117947_+" 5.90802759826702 5.94476655915166 53.0700342648416 1.23645351312427e-18 3.19633561513259e-17 32.8374287013682
"scaffold_4_2844376_2845004_+" 7.30992828749866 7.59941338879255 53.0667979242912 1.2375911286159e-18 3.1973687083132e-17 32.9619218110612
"scaffold_4_2601922_2603280_+" 6.05157638181235 5.93574161127108 53.0644529646244 1.23841610907279e-18 3.19759334575015e-17 32.8514217088643
"scaffold_62_93622_94156_+" 5.79106019889837 5.73101432127774 53.0478987061869 1.24425676180088e-18 3.21076048015394e-17 32.8186755432133
"scaffold_72_620431_620563_+" 6.10682220077425 6.03317230420956 53.0373506642393 1.24799361439239e-18 3.21848638911695e-17 32.8506458473144
"scaffold_28_1054004_1054531_+" 6.38211891980666 6.49765527060149 53.0315895708657 1.25003964395219e-18 3.22184518821371e-17 32.875948191652
"scaffold_4_1119333_1119940_+" 5.82704861939026 5.94265737736892 53.0249783995406 1.25239198086632e-18 3.22598899899013e-17 32.8174056353375
"scaffold_66_674040_674495_+" 5.69088794891324 5.60652693024545 53.0152901259017 1.25584771446576e-18 3.23296839435197e-17 32.7994350010814
"scaffold_1_4163090_4163609_-" 6.06263412723341 5.71804100950057 53.0079166321422 1.25848459289473e-18 3.23783274772904e-17 32.837971843135
"scaffold_7_943334_943789_+" 6.35778649151334 5.80681761824892 53.0038583806011 1.25993840479814e-18 3.23964933687147e-17 32.8665935333576
"scaffold_51_575905_576024_+" 7.30752082211889 6.73532122972701 53.0003290081362 1.26120420823469e-18 3.2409806361789e-17 32.9431407280776
"scaffold_21_1039643_1040248_-" 5.65304062411468 6.0258293160146 52.9910376393525 1.2645430261194e-18 3.2476343301511e-17 32.7882802079694
"scaffold_60_589794_590729_-" 6.26857000069738 6.57631728331993 52.9810909296398 1.26812777993248e-18 3.25491138586223e-17 32.8515920602969
"scaffold_11_408631_408969_+" 5.88888534630602 5.73707655246202 52.9764351368673 1.26980942806949e-18 3.2572980035843e-17 32.8119005214432
"scaffold_24_369902_370119_+" 6.00043688894247 5.52792841585906 52.9663534041725 1.27345904739488e-18 3.26283417384462e-17 32.8211264217704
"scaffold_191_127135_128056_-" 6.80704534817051 6.64620232347196 52.9663127126558 1.27347380048268e-18 3.26283417384462e-17 32.896832629166
"scaffold_2_437121_437479_+" 6.77457927129534 6.9841223136786 52.9559258321716 1.27724562417026e-18 3.27056406104022e-17 32.891260863492
"scaffold_174_61061_61875_-" 6.18683859115909 6.21948188752538 52.9513859872187 1.27889793086395e-18 3.27286070600187e-17 32.8361498484108
"scaffold_3_2185936_2186399_-" 5.68217777890967 5.76604088862468 52.9473084594733 1.28038391589476e-18 3.27472925265977e-17 32.7808411710734
"scaffold_3_1975591_1976094_-" 7.01178607980883 7.28782582338078 52.9423264940169 1.28220200555121e-18 3.27744448923373e-17 32.906935994391
"scaffold_77_91951_93096_+" 6.03862682422095 5.81259417251965 52.9313191364748 1.2862287281975e-18 3.28516495183501e-17 32.8161762401708
"scaffold_169_49685_50039_+" 6.63498168814436 6.57141664712814 52.9299271859667 1.28673889195033e-18 3.28516495183501e-17 32.8729044556284
"scaffold_23_1070541_1070902_+" 6.55771149561405 6.18258907430909 52.8966357159422 1.29900502296174e-18 3.31245852477479e-17 32.8567561490762
"scaffold_24_800447_800574_+" 5.87661298708088 5.86816228232201 52.8955650342515 1.29940157432845e-18 3.31245852477479e-17 32.78963708279
"scaffold_76_512020_512842_-" 5.90050662616091 5.43983075623456 52.8941812293613 1.29991428912936e-18 3.31245852477479e-17 32.7919292525661
"scaffold_3_1264261_1264362_-" 6.38326864990502 6.4676734359824 52.8926349549274 1.30048745571756e-18 3.31245852477479e-17 32.8398665973783
"scaffold_173_128205_129159_+" 6.03101219237451 4.69853684469147 52.8811536886676 1.30475171687604e-18 3.32136738456941e-17 32.802951590111
"scaffold_63_245649_245839_+" 7.08431502878282 7.23365558277517 52.866807096435 1.31010114284933e-18 3.33302654815562e-17 32.8922897923568
"scaffold_100_462774_463109_-" 6.0790920985361 5.55261143731136 52.8633576362506 1.31139082817556e-18 3.33434970783652e-17 32.802376424319
"scaffold_20_392633_392980_-" 8.03937828560393 7.70481487786664 52.8602290132134 1.3125617288603e-18 3.33536947006459e-17 32.9548874350006
"scaffold_8_1677259_1678092_+" 6.21062394353179 6.44562824773653 52.840960593074 1.31979762198275e-18 3.35179084232267e-17 32.8102149511301
"scaffold_235_23302_23688_+" 5.889636741499 4.88938887453307 52.8358974222522 1.3217060449679e-18 3.35467112503101e-17 32.7762147775168
"scaffold_6_104064_104728_+" 5.91036036496686 6.4559902034019 52.8298323499619 1.32399597909643e-18 3.35767668932133e-17 32.77601150984
"scaffold_11_2177469_2177991_-" 6.0164049727556 5.30425645286639 52.8286571809192 1.32444016573193e-18 3.35767668932133e-17 32.7871943303673
"scaffold_46_380312_381142_-" 6.88870385517312 7.08291876148457 52.8099290378083 1.33154044150581e-18 3.37370299232051e-17 32.8621499488132
"scaffold_1_2045686_2045779_+" 5.82119187915411 5.93592889866089 52.8033898463501 1.33402914646342e-18 3.37803312680736e-17 32.7594308843159
"scaffold_15_1178872_1179501_-" 6.38539392804711 6.49500908872755 52.7954420319932 1.33706062462188e-18 3.38373181205418e-17 32.8149911093318
"scaffold_24_995639_995756_-" 5.82084956796645 5.5056758009872 52.7901636437844 1.33907797867001e-18 3.38597234817732e-17 32.7565881630622
"scaffold_20_548207_548778_+" 6.43761354791286 6.40271155010988 52.7890370326147 1.33950897954483e-18 3.38597234817732e-17 32.8180515410078
"scaffold_131_203956_204356_-" 6.8804116118133 6.95805717604775 52.7412722523057 1.35791874898014e-18 3.43050657249643e-17 32.8434915261812
"scaffold_23_855701_856110_-" 5.76855271338181 5.44344542192077 52.7111869557894 1.36965265071752e-18 3.45813349329764e-17 32.7297920612287
"scaffold_166_253309_253629_-" 7.27377325363328 7.42116581218507 52.6961803187432 1.37554590275533e-18 3.47099020284085e-17 32.8615979847279
"scaffold_14_1312453_1313832_-" 8.34838855785829 7.96430152658797 52.679990563599 1.38193409026208e-18 3.48508011610565e-17 32.923106016145
"scaffold_7_1584369_1584537_+" 6.16981931664196 6.34648788531714 52.674977645916 1.38391850208886e-18 3.48782178220417e-17 32.7629675427093
"scaffold_21_386594_387210_-" 5.74634021914877 5.60806648586795 52.6731789437525 1.38463127576771e-18 3.48782178220417e-17 32.7175916322099
"scaffold_14_1494918_1495345_-" 5.87941567819122 5.89058157776635 52.6541393444225 1.39220015114039e-18 3.5023415661118e-17 32.7275282646284
"scaffold_12_1452151_1452407_+" 6.64463322128357 7.45764533986442 52.6523886372163 1.39289832570988e-18 3.5023415661118e-17 32.8006950132003
"scaffold_16_1177044_1178171_+" 9.1349154992264 9.4811048052099 52.6518373149884 1.39311826790585e-18 3.5023415661118e-17 32.9519805752184
"scaffold_11_8261_8689_-" 5.96085701793292 5.9664956483049 52.6505575205985 1.39362896643511e-18 3.5023415661118e-17 32.7357840683222
"scaffold_75_455281_455436_+" 6.18478714747744 6.48598514441964 52.6068103350403 1.41120668664638e-18 3.54407911195087e-17 32.7466165881162
"scaffold_174_106612_106817_-" 5.94452652763511 5.29876571323826 52.6051637004109 1.41187290477478e-18 3.54407911195087e-17 32.722344788719
"scaffold_4_1201080_1201426_+" 5.76335422104306 5.43162019994112 52.5990777624144 1.41433814748703e-18 3.54790108299725e-17 32.7005663393658
"scaffold_20_1184506_1184937_+" 6.12991064396719 5.98394911958828 52.5966016628983 1.41534245834633e-18 3.54790108299725e-17 32.7390026021976
"scaffold_10_672909_674720_+" 7.80167021240241 7.43637499740224 52.5936195880612 1.41655300267003e-18 3.54790108299725e-17 32.8683635818916
"scaffold_3_1655891_1657382_+" 6.19561955926959 6.27968780311715 52.5933290005103 1.41667102284661e-18 3.54790108299725e-17 32.7439356342849
"scaffold_6_1960473_1962096_-" 6.22749159016452 6.08584087516455 52.5873240739863 1.41911223032068e-18 3.55105544038558e-17 32.745925497241
"scaffold_53_267205_268114_+" 5.80101601879168 5.70206756954131 52.5860905519994 1.41961425386861e-18 3.55105544038558e-17 32.7014262456817
"scaffold_56_165850_166438_-" 6.03422981440289 5.42155431885289 52.5841868737898 1.42038939163279e-18 3.55105544038558e-17 32.7261083689275
"scaffold_38_921319_922318_-" 7.84017782901718 7.69371660444935 52.5820860503962 1.42124532630511e-18 3.55114619420388e-17 32.8685851835059
"scaffold_4_206252_206987_-" 5.79237967426491 6.27569290289963 52.5774735349056 1.42312652393763e-18 3.55376872383026e-17 32.6986330274608
"scaffold_3_2201822_2203755_-" 6.82967174669963 6.88662413792774 52.5754922511505 1.42393539781409e-18 3.55376872383026e-17 32.7961391288683
"scaffold_4_2899546_2900006_-" 6.23886812436921 6.56877541893079 52.5728927840678 1.42499739278715e-18 3.55437173516961e-17 32.7433863213918
"scaffold_9_1754407_1754513_-" 6.20596305928056 5.64821916579109 52.5693138386089 1.42646092835817e-18 3.55597503924316e-17 32.7389945105588
"scaffold_18_114808_115241_+" 5.73438164462007 5.27352387943777 52.5577903574539 1.43118410884082e-18 3.56569768255535e-17 32.6868033399799
"scaffold_21_1259832_1259961_-" 5.76472662243467 5.65096707133962 52.549610097461 1.43454710126768e-18 3.57202228215652e-17 32.6881030319832
"scaffold_188_148788_148837_+" 8.1721079716874 5.96782708294898 52.5400378343231 1.43849305677911e-18 3.57979036059802e-17 32.8763057171119
"scaffold_210_14481_15400_+" 6.52980877502525 6.35422481447899 52.5342232481702 1.44089563797939e-18 3.58371093060247e-17 32.7604004621933
"scaffold_12_1862891_1863278_-" 6.52560497853548 6.50298828323654 52.5275366740631 1.443663811022e-18 3.58853575882611e-17 32.7572892633018
"scaffold_173_120635_120772_+" 5.98796505048298 5.84836960875378 52.5225564235258 1.44572926579909e-18 3.59160929873917e-17 32.7055113444622
"scaffold_80_205222_205630_-" 5.85981353142705 6.04050528126194 52.4637806588521 1.47034458228763e-18 3.65066758579908e-17 32.6762654694203
"scaffold_104_295746_296770_+" 6.12485525310128 6.04037467159396 52.4504364426959 1.47599511779636e-18 3.66259819436684e-17 32.6998753781471
"scaffold_115_121392_122410_-" 6.24961150802305 6.05494362883234 52.4422726170302 1.47946345069333e-18 3.66910323209727e-17 32.7100598142458
"scaffold_29_1040830_1041692_-" 5.70516977792245 5.99895104129961 52.4320846199954 1.48380392232172e-18 3.67776251364478e-17 32.6508440100584
"scaffold_120_305098_305298_+" 6.68793187393049 7.51136355736554 52.3695083844201 1.51076316536071e-18 3.74244281889182e-17 32.730119066926
"scaffold_21_539493_540074_-" 6.32901468053238 6.0023603925227 52.3588984004605 1.51538570693823e-18 3.75174863650319e-17 32.6959002713081
"scaffold_58_453164_453423_-" 6.41798066046614 6.45854611569364 52.3558330450111 1.51672402087003e-18 3.7529174716285e-17 32.7028401914229
"scaffold_51_74259_74552_+" 6.28073516494284 4.73684630413093 52.3510371626052 1.51882039884756e-18 3.75595962331445e-17 32.6892540651366
"scaffold_14_905730_906219_-" 5.71419093604772 5.83772493456634 52.3467552061176 1.52069473856909e-18 3.75844952899283e-17 32.629661108832
"scaffold_62_617412_617678_-" 5.83985662832134 6.19534326981692 52.3356100372483 1.52558487734825e-18 3.76838599749088e-17 32.640539505341
"scaffold_10_2104955_2105650_+" 5.92730179013731 6.18999986990381 52.332056467057 1.52714758988796e-18 3.77009666549775e-17 32.6488769121127
"scaffold_4_1318292_1318861_+" 5.87641324969434 5.8150385815353 52.3084186173302 1.53758604409556e-18 3.79265045746403e-17 32.6372888396911
"scaffold_41_807111_807861_-" 6.4429572203936 6.27886295354052 52.3074076644676 1.53803417203626e-18 3.79265045746403e-17 32.6925857131665
"scaffold_23_391297_391510_-" 7.3067339847203 7.31734418350093 52.2987693094346 1.54186900052973e-18 3.79994404533283e-17 32.7570363371954
"scaffold_24_408549_409349_-" 6.12808012566245 6.06748460440975 52.2935572759227 1.5441877081364e-18 3.8034949768458e-17 32.6592050156594
"scaffold_85_191046_191380_+" 5.841662484854 6.16687421388292 52.2842361041323 1.54834374189551e-18 3.81156482735027e-17 32.6277700388123
"scaffold_211_89759_91854_+" 6.78747623769296 6.9396184440316 52.2558921194373 1.56105487915115e-18 3.83432887999646e-17 32.7071010671194
"scaffold_52_493236_493730_+" 6.47796081026261 6.42961739715656 52.2553845419161 1.56128351824505e-18 3.83432887999646e-17 32.6820393687092
"scaffold_7_1793525_1793908_-" 5.95435132067474 5.59907825933537 52.2552715700978 1.56133441143355e-18 3.83432887999646e-17 32.6321110383769
"scaffold_121_68541_69044_-" 6.34076811099745 6.77967794908034 52.2542965124148 1.56177374308911e-18 3.83432887999646e-17 32.6686528241315
"scaffold_2_1324898_1325194_+" 6.30921795081306 6.44315226455449 52.2531993628346 1.56226824319432e-18 3.83432887999646e-17 32.6658691800057
"scaffold_1822_7192_7361_+" 7.50177110851587 7.46999156720238 52.2517960382061 1.56290098372196e-18 3.83432887999646e-17 32.7577150383282
"scaffold_3_2842669_2843444_-" 5.69375351315002 5.21509370476336 52.2472680434901 1.56494445952761e-18 3.83716942011847e-17 32.6016577439582
"scaffold_8_1589337_1590078_-" 5.76777790137076 5.86170606645846 52.2151907710117 1.57950265606777e-18 3.87067489122128e-17 32.601602172612
"scaffold_135_79576_80255_-" 5.55379524082899 4.41504109412804 52.185981898523 1.59288461152455e-18 3.90008413289032e-17 32.5700145922716
"scaffold_121_234531_235774_+" 6.46276615823782 6.42532948298622 52.1837084728278 1.59393123021749e-18 3.90008413289032e-17 32.6618378937809
"scaffold_34_289369_290565_+" 6.02558002945307 5.67226818995449 52.1823620589834 1.59455142527211e-18 3.90008413289032e-17 32.6201884803376
"scaffold_1_341833_342986_-" 5.99059617481449 5.65130045681836 52.1811248589766 1.59512154016049e-18 3.90008413289032e-17 32.6163828762588
"scaffold_99_84604_85183_-" 5.66255726210051 5.63267290198952 52.1792096518272 1.59600451636766e-18 3.90008413289032e-17 32.5808126466998
"scaffold_80_468647_469058_-" 5.88315722207739 5.90217185654293 52.1742208484863 1.59830697217453e-18 3.90245263448475e-17 32.6032840965319
"scaffold_3_1638649_1639415_+" 6.95860803018895 6.84238185470713 52.1732072642775 1.59877519877451e-18 3.90245263448475e-17 32.6996755737463
"scaffold_37_893203_893362_-" 6.02777758968939 6.04975040462439 52.148731881619 1.61012613000885e-18 3.92794621107903e-17 32.6105788577583
"scaffold_15_669790_670300_+" 5.8693093954413 5.86106037002459 52.1456364919543 1.61156778258954e-18 3.92925074555287e-17 32.5946128638712
"scaffold_3_3692087_3692610_+" 5.80338836694801 5.27670509761671 52.1358761913678 1.6161225770722e-18 3.9381398635675e-17 32.5851102537017
"scaffold_17_850595_852215_+" 6.05333611702169 5.83708312287753 52.1282393916465 1.61969597270988e-18 3.94316101896587e-17 32.6087553043366
"scaffold_7_562328_562912_-" 5.78438508094658 6.11409096593101 52.1275832771508 1.62000337297679e-18 3.94316101896587e-17 32.5807410125785
"scaffold_117_393994_394352_-" 6.47467559087425 6.33558429884114 52.1176123860517 1.62468255615977e-18 3.95232995104876e-17 32.6450581234245
"scaffold_17_815277_815734_-" 6.42506155601116 6.45120710193184 52.1022044136426 1.63194162251379e-18 3.96664374075093e-17 32.6369585002124
"scaffold_81_442612_443115_-" 6.1779026490888 5.9781694954205 52.1012390280336 1.63239758799772e-18 3.96664374075093e-17 32.6138698086622
"scaffold_4_1633937_1634461_+" 6.33354105369208 6.01452190181244 52.0903048597975 1.63757143971504e-18 3.97698543705683e-17 32.6251762047931
"scaffold_11_1886007_1886116_-" 6.8843469695159 5.33335388570409 52.0871615616527 1.63906202361016e-18 3.97837541932402e-17 32.6708896701866
"scaffold_14_1602436_1603013_+" 7.16733676003268 6.70617961340166 52.0816757312326 1.64166692479036e-18 3.98246703154912e-17 32.6902728646243
"scaffold_121_272151_272574_-" 5.635485935894 5.58643762809338 52.071437282688 1.64654037478667e-18 3.99205418455553e-17 32.5495957626428
