mat_females_1 mat_females_2 mat_females_3 mat_males_1 mat_males_2 pE_females_1 pE_females_2 pE_females_3 logFC AveExpr t P.Value adj.P.Val B FDR tw_dis chr start end strand de
scaffold_12_1546734_1546793_- 54.777242199563 55.2624485447252 48.7443413522144 53.1252034589333 39.087923130834 60.0368275978725 55.5731555888181 45.4418753054317 -0.134127469993557 5.89042367368453 -0.864826154359414 0.413817230493369 0.521328820748977 -7.1849440292071 0.521328820748977 0.0190806513322274 scaffold_12 1546734 1546793 - 0
scaffold_12_1614052_1614078_- 5.27765717388419 7.18520919011985 0.0210620972095619 0 0 4.99890604062292 0 5.31153885992974 -2.3269995936429 1.01004457391446 -1.14314272689347 0.287995672170417 0.39269683043805 -4.88667772452275 0.39269683043805 0.0463702456635291 scaffold_12 1614052 1614078 - 0
scaffold_12_1614282_1614314_- 5.90746510795821 6.11083148521944 6.0334757919071 0 0 6.5940557337718 0 7.19672831347844 -3.04940798962142 1.55730230854147 -1.79989992004688 0.111875281807994 0.186330715513706 -4.24410508666813 0.186330715513706 0.034684021411524 scaffold_12 1614282 1614314 - 0
scaffold_12_1743155_1743156_- 0.00674991805095193 0.00384825815454248 5.70355797316975 8.78771447072104 8.30413487414961 0 0 0 3.65830315915573 0.699136712910507 5.5381513944812 0.000675729504812098 0.00530119687789029 -0.0451618137995222 0.00530119687789029 0.0352065523589093 scaffold_12 1743155 1743156 - 1
scaffold_12_1749986_1749990_- 10.4830588356888 8.42176364893394 8.39589580389752 7.56199295659562 0.00419577224988199 6.48927847473197 6.03793099481823 0 -1.28403189961695 2.23464666276973 -0.924626466634201 0.383815519870137 0.491374583711039 -5.32432961400644 0.491374583711039 0.0439394542712776 scaffold_12 1749986 1749990 - 0
scaffold_12_1863129_1863157_- 96.348918427728 84.8773114479691 99.7891099486126 104.730618855596 74.1856951301199 74.8983479533489 86.6627754965699 69.0356462009563 0.143165275115575 6.62662065926023 0.932882019860066 0.379802762233306 0.487585921308845 -7.12128290542738 0.487585921308845 0.020094784337439 scaffold_12 1863129 1863157 - 0
scaffold_12_1865201_1865243_- 44.9060090688791 45.7549082399231 36.5969264303762 23.7444567049985 16.3908646382603 31.655680027836 32.2805179842415 37.1032980406072 -0.831071861524782 5.22614817613394 -4.71251845415379 0.00178409361772746 0.00969446387903882 -1.65640683633649 0.00969446387903882 0.0192999925774679 scaffold_12 1865201 1865243 - 1
scaffold_12_1876530_1876533_- 10.4123880446512 9.91412785904137 10.2739945101042 15.9546752995508 11.6285743617764 6.71298930578345 0 0 2.06769672821123 2.53970941983056 4.00131894622476 0.0044553988039126 0.0178549098859669 -1.75576325356824 0.0178549098859669 0.0318363168621559 scaffold_12 1876530 1876533 - 0
scaffold_12_2011136_2011167_- 24.0058105191909 19.9680728056913 24.0251563862879 9.03814103557222 8.74678793910903 17.9550337487749 16.0435261728124 19.1499101584348 -1.04001617374201 4.27613966678298 -4.55329500559742 0.00217559164681111 0.0109836637280503 -1.36401396711447 0.0109836637280503 0.0202078881446454 scaffold_12 2011136 2011167 - 0
scaffold_120_29233_29239_+ 0 0 0 115.16565995948 242.430317351196 0 0 0 8.47104334987813 1.30083390796104 7.02664811723299 0.000146175220187334 0.00201421145760166 1.14442646714307 0.00201421145760166 0.0730545810758405 scaffold_120 29233 29239 + 1
scaffold_120_58206_58254_+ 19.5163503837202 23.3530841810598 23.5534886786294 18.2076042238176 15.9444505470764 17.6347356950491 20.6030188905013 15.7128375075941 -0.132032020201237 4.49512702744096 -0.953327660149291 0.369999307215945 0.477952929770388 -6.93540850886427 0.477952929770388 0.0202203458129445 scaffold_120 58206 58254 + 0
scaffold_120_129606_129613_+ 21.0659207198838 23.8961850592239 22.9953763415338 15.3237387020742 12.0705467426499 5.72882435948311 6.95245207886762 11.8168825638088 0.113395688858685 3.99945109016855 0.56358059722187 0.589412262121369 0.679803495886499 -6.98303661253584 0.679803495886499 0.0231823737314684 scaffold_120 129606 129613 + 0
scaffold_120_151613_151617_+ 12.990236054142 15.8868172097921 17.7028392737386 0 0 0 5.38500218431357 7.37201359641656 -3.68143223854029 2.01029990941512 -2.15957733201685 0.0649080186094905 0.127450511666109 -3.84798629094305 0.127450511666109 0.0316736975357368 scaffold_120 151613 151617 + 0
scaffold_120_305212_305257_+ 107.93615275729 119.349240452628 103.970427868965 345.384204657707 259.84655622118 196.756814035461 192.771225098615 227.013672141043 1.07634079694127 7.68612435669811 7.43943857136306 9.9813888970644e-05 0.00158599454698001 1.42414997442902 0.00158599454698001 0.0183228864149637 scaffold_120 305212 305257 + 1
scaffold_120_309657_309740_+ 55.8897245721285 69.2444041749431 66.152578535682 37.1520053476207 39.9651420455222 42.4930729003578 47.969558282652 43.0677050380028 -0.374347658931988 5.83166383860096 -3.42516409206066 0.00987645975429071 0.0319073571313269 -3.58766530718605 0.0319073571313269 0.0160452091529192 scaffold_120 309657 309740 + 0
scaffold_120_315451_315491_+ 202.424680295021 203.955387281285 215.244652837654 187.557744115064 175.14589455363 186.774973448434 191.948523531399 181.004622798048 -0.0326823291917266 7.79453026230218 -0.372016094291695 0.720124112104661 0.790196533788983 -7.47399495027886 0.790196533788983 0.00933892354653984 scaffold_120 315451 315491 + 0
scaffold_120_315669_315798_+ 68.3787732573043 69.2500512464047 65.134093133508 47.9473298559324 51.7001629645912 43.2434984871383 39.5158845304027 41.7057514774267 -0.00345488451665332 5.91918553204517 -0.0372535951180796 0.971250724955118 0.980883281981351 -7.5886481826995 0.980883281981351 0.0141290615311295 scaffold_120 315669 315798 + 0
scaffold_120_323444_323468_+ 17.7228378549093 20.5000198886853 18.19557713503 20.2078227547642 21.0346943607394 12.4269893638435 12.9859176580331 14.7059413006837 0.455600958873218 4.32333088021795 3.98088320926081 0.00457920488129598 0.0182179961406794 -2.6283518987916 0.0182179961406794 0.0199846442212661 scaffold_120 323444 323468 + 0
scaffold_120_330198_330301_+ 124.549167455219 121.119860360972 106.901229539743 88.6517453779883 68.8689017157344 102.73114084142 110.771749531833 111.620242305198 -0.441685340875395 6.8924462241561 -3.51357146660724 0.00871410558458943 0.0290746189934057 -3.46394179402168 0.0290746189934057 0.014592536881007 scaffold_120 330198 330301 + 0
scaffold_120_333989_334082_+ 240.888753529531 264.506196675585 236.287955649816 139.227391808706 128.205182453879 268.058396575091 222.172012181626 266.658551338527 -0.812520491987463 7.94075542946993 -6.6930291352614 0.000201521011952928 0.00245255882850134 0.64303627832035 0.00245255882850134 0.0128989676219 scaffold_120 333989 334082 + 1
scaffold_120_338938_338972_+ 604.8665749539 798.538193350665 570.511215137458 763.107244436797 942.355752429685 1220.66703759061 994.709822482687 616.6271453954 0.225710527812252 9.82388103238823 0.879712906995246 0.40619493973018 0.513632568145091 -7.11111465637707 0.513632568145091 0.0497430774717707 scaffold_120 338938 338972 + 0
scaffold_120_347520_347526_+ 5.21049710127418 6.51554336107998 5.37700684785732 0 0 7.44773516303552 6.22244110370371 0 -3.03173504810091 1.52332839055576 -1.8373103021978 0.105763381574051 0.178605060459131 -4.20306782769278 0.178605060459131 0.0352687389259485 scaffold_120 347520 347526 + 0
scaffold_120_352912_352966_+ 143.904965408446 136.199436730207 143.249507186865 302.322395223427 231.946876388133 163.410027617125 133.575823034293 157.944466642686 0.940693149576282 7.61007635198179 6.55474601903207 0.000231019746580416 0.00265816280161399 0.505781457776564 0.00265816280161399 0.0170769407754598 scaffold_120 352912 352966 + 1
scaffold_120_57857_57949_- 136.444003749906 122.353835899759 139.751469105267 163.573079890686 162.633579815006 172.841518078978 176.342972387281 252.00395433641 0.0956571106788386 7.54652090062463 0.582137412103063 0.577470660038325 0.669513504215224 -7.36979753469183 0.669513504215224 0.0224983298286503 scaffold_120 57857 57949 - 0
scaffold_120_151338_151358_- 9.09449311387189 9.64090363063138 9.51978593819681 6.55385147658498 0.00368918197034751 7.2239559528044 6.11797373120265 8.20988510815304 -2.11546089663698 2.76947264745883 -2.3211053527798 0.0507588828922929 0.107481327613271 -3.73860678493754 0.107481327613271 0.028287931842201 scaffold_120 151338 151358 - 0
scaffold_120_156258_156345_- 166.831796841589 169.733252916592 164.652071643692 164.562827528833 186.210469809956 176.367462678326 170.050686516171 162.7130843274 0.140468328126294 7.61479632032775 1.51576148503733 0.170347826448079 0.260262853221424 -6.42169677452959 0.260262853221424 0.0103310798734362 scaffold_120 156258 156345 - 0
scaffold_120_301466_301504_- 43.0492690419624 32.8790000609645 53.2927037711312 54.8239345214525 81.0294890694251 89.7674893128222 96.4816344212795 104.450362601521 0.143425784972553 6.22687217147205 0.696576277044935 0.506982387430913 0.60757527660696 -7.32479143018565 0.60757527660696 0.0260287716500046 scaffold_120 301466 301504 - 0
scaffold_120_301827_301909_- 21.0537006916053 15.3561647001958 23.3497730945082 55.2345537120335 55.244696239728 110.269614972003 109.086070890383 147.038333929822 0.2571100433891 5.87224108593507 1.4342652266078 0.191664611389619 0.285840764174062 -6.54219660209985 0.285840764174062 0.022713855227746 scaffold_120 301827 301909 - 0
scaffold_120_329591_329627_- 36.3760287386293 41.2760418904896 39.8639207460051 28.1108535738941 31.771831087294 30.494986270392 32.0141734281572 23.7375071128454 -0.0743360547346033 5.24520914443225 -0.576797243987225 0.580893003529636 0.672567760652903 -7.35684949031884 0.672567760652903 0.0180884974276869 scaffold_120 329591 329627 - 0
scaffold_120_333728_333747_- 7.54249780410706 9.36609020940618 7.73433898203574 8.03459922864329 7.52919489312227 8.17839817184697 9.65128684110852 8.20027737693103 -0.0252268428612079 3.33019179706105 -0.11373272881201 0.912421201446175 0.939072679838933 -6.63310897381003 0.939072679838933 0.0235241876633614 scaffold_120 333728 333747 - 0
scaffold_120_351291_351301_- 7.3064207634317 9.2280034597113 5.85931364284777 0 0 5.22117841952148 0 0 -2.48519520625593 1.12292311008351 -1.9856245431422 0.0845417218978685 0.153182981154092 -4.03398596100711 0.153182981154092 0.0332267780338136 scaffold_120 351291 351301 - 0
scaffold_120_352221_352360_- 178.183241565311 187.249918734082 188.014314770436 64.2806452606753 59.1217031038161 102.308030676139 98.9791736439946 116.419865294244 -1.08880766131248 7.0383343971413 -10.2600421310043 1.07912486012365e-05 0.000428901549008286 3.81379668887653 0.000428901549008286 0.0119971513722847 scaffold_120 352221 352360 - 1
scaffold_121_34204_34235_+ 16.7164594681548 20.0932351944074 19.0363457939258 19.2049035851314 19.4851604890618 16.8862304969253 16.6908239836912 23.7814008985307 0.131320475016622 4.4767450141096 0.791321420221642 0.452942174776992 0.557176874336085 -7.10263434284762 0.557176874336085 0.0212229738669199 scaffold_121 34204 34235 + 0
scaffold_121_44024_44119_+ 33.7961596447447 34.7566490508361 27.8281558407126 25.1052642717557 25.3528340624116 18.4707816089092 30.8156666547348 26.1550592594384 -0.0673763461539814 4.99932439500844 -0.366605196364889 0.723993070344023 0.79314300582437 -7.43393125194474 0.79314300582437 0.0218675596057239 scaffold_121 44024 44119 + 0
scaffold_121_47208_47294_+ 58.2193396223507 74.3996822469896 64.187966393886 50.5891759107024 50.926850469475 49.8288145846139 51.3997171029176 45.6261201057391 -0.0689932554521278 5.9956960130186 -0.620959599192947 0.552940341782072 0.648312971856313 -7.37888926714632 0.648312971856313 0.0158533044580339 scaffold_121 47208 47294 + 0
scaffold_121_58677_58692_+ 0 0 0 10.3014366996349 7.64188494488696 0 5.66616918313384 6.16862911994744 3.0712466170468 1.18438967909916 3.89974836806069 0.00510875042548518 0.0196385072037432 -1.78327586043753 0.0196385072037432 0.0347198305882852 scaffold_121 58677 58692 + 0
scaffold_121_74622_74630_+ 14.5284558892694 12.4971924785547 14.6040342257091 20.325658951966 24.3536512000615 21.0323687554916 22.0783028698325 23.7645063145068 0.416801935123333 4.46000662916024 3.43414676481428 0.00975113142595548 0.0316302873037951 -3.45191714224879 0.0316302873037951 0.01978430908686 scaffold_121 74622 74630 + 0
scaffold_121_78864_78952_+ 35.6738663757413 41.6792695767536 35.3553119407569 23.7247567809743 23.8030096025519 27.3020437685807 25.5048185441881 31.4637542360463 -0.354139636075212 5.13076811667597 -2.72860244185835 0.0273955457024914 0.0685912838294917 -4.58489457824144 0.0685912838294917 0.0178227624801566 scaffold_121 78864 78952 + 0
scaffold_121_80818_80840_+ 9.40653697316169 8.69510755415626 11.7663436053005 13.0576890077465 11.9580616754417 7.33010938231106 6.58310700603691 8.03691353506596 0.619617494641275 3.50282553709872 3.64777900242908 0.00722062679147158 0.0252672311400533 -2.74078849570244 0.0252672311400533 0.023273043846288 scaffold_121 80818 80840 + 0
scaffold_121_88686_88724_+ 16.6347269618888 13.725562053053 22.5827388749415 9.2850520282277 10.2954906839321 12.1133838197724 14.1108950144702 7.84226812897108 -0.400729774687782 3.92242943115142 -1.21849793092473 0.259806580403825 0.363009111999472 -6.21365287027743 0.363009111999472 0.0263305501537592 scaffold_121 88686 88724 + 0
scaffold_121_150246_150254_+ 20.1424169694076 28.0982964378548 23.5655802206342 18.0668278650431 21.5861514445164 23.4912631929879 21.064935629077 12.4463521602607 0.00578011310388149 4.59941580915428 0.0242904204267287 0.981251819102865 0.98716531060309 -7.45177065077914 0.98716531060309 0.025510003130888 scaffold_121 150246 150254 + 0
scaffold_121_151553_151597_+ 266.628237770764 214.171472871883 425.091247741573 134.741789422299 302.543038153934 210.550387028981 285.84227635899 292.994484498356 -0.357361417418588 8.19433136186054 -1.02846069638692 0.335611215258416 0.442972003237389 -6.9876907361514 0.442972003237389 0.0789265101250526 scaffold_121 151553 151597 + 0
scaffold_121_151733_151823_+ 16.2406917125405 13.9926718896539 18.0815983927837 8.98994260111745 29.6536601563109 21.1588421709525 18.9368612201063 6.11030303359281 0.230094340379333 4.17070164206887 0.447355727396951 0.667197032558319 0.746929131765761 -7.27119447210343 0.746929131765761 0.0829519635872836 scaffold_121 151733 151823 + 0
scaffold_121_152064_152121_+ 14.985897334911 7.89001374107413 15.435595289951 0 19.3541505651237 7.42979016447996 12.348876987068 8.88289571810538 -1.77664014860014 3.22702400399617 -1.32315088274634 0.224523038801534 0.323429393480856 -5.15644755704147 0.323429393480856 0.151513534354034 scaffold_121 152064 152121 + 0
scaffold_121_159230_159302_+ 0.0136578738602378 12.1858150223482 0.0207178581202232 6.65475516448132 5.86884488262734 7.12542489541794 0 8.05407670448944 1.73314671843197 1.73108232165723 1.59663950957364 0.151335053298905 0.236392828308445 -4.90940896142812 0.236392828308445 0.395892298889268 scaffold_121 159230 159302 + 0
scaffold_121_159416_159434_+ 28.3841390582991 30.8316041070623 43.8652728006074 57.5951242830684 76.1613295414495 118.465607201797 112.531270120817 107.845200600162 0.183486360853109 6.18749226686101 1.03285060584218 0.333681018886309 0.441053195134902 -7.02266051494419 0.441053195134902 0.0205090197035021 scaffold_121 159416 159434 + 0
scaffold_121_159551_159553_+ 9.48381260899224 9.64264066541859 10.7389521605808 10.6546781609767 15.7166950378342 23.0628304124555 18.4568927451051 17.7656103213345 -0.0256162752382201 4.03243038886658 -0.128317759535248 0.901255747692469 0.93125188013723 -7.1997061534793 0.93125188013723 0.0226913694940298 scaffold_121 159551 159553 + 0
scaffold_121_220071_220079_+ 6.37239012699574 5.29978307082644 7.15601990817164 5.01444256454511 6.6413021718559 8.39751996598069 7.23645134890079 5.28711136068837 -0.0826495589756813 2.97556304890054 -0.245416238988506 0.812685354792976 0.863748561513086 -6.30240482019518 0.863748561513086 0.0254542981233461 scaffold_121 220071 220079 + 0
scaffold_121_220733_220750_+ 11.7350360714753 8.97113563643123 14.7728564970222 4.99828673147699 12.2817612730799 22.1078656437635 22.369863413309 10.9036899030573 -0.739439746475385 3.88370075815205 -1.25647097253317 0.246496729020143 0.348138168046063 -5.93497772273072 0.348138168046063 0.0369112074394219 scaffold_121 220733 220750 + 0
scaffold_121_233979_234110_+ 39.8831271463041 54.1662269612367 45.4328967711358 26.1258814917776 19.8219080942359 30.0739852699742 18.5330228047281 31.4704191376802 -0.51036321341559 5.18760471965635 -2.06138723426462 0.0753606702648014 0.141606997151683 -5.59653959475513 0.141606997151683 0.0254925309154939 scaffold_121 233979 234110 + 0
scaffold_121_234598_234649_+ 82.9960007273461 96.1268952485788 80.2233372860591 88.1538336490895 65.4380175361699 69.5897372764509 63.2613004401859 73.3382555602691 0.066152233405953 6.47086940296408 0.448367696429387 0.666498721123799 0.746475635416151 -7.47878619966035 0.746475635416151 0.0176783465175863 scaffold_121 234598 234649 + 0
scaffold_121_282964_283057_+ 34.3498819964496 37.6091840332426 34.03135490637 26.2257024885568 30.774792007417 26.5502742755895 33.4023410224519 34.0241402762987 -0.135067287262115 5.21906427321011 -1.06122132585504 0.321415135733009 0.428287140430415 -6.94162208599083 0.428287140430415 0.0179514803630711 scaffold_121 282964 283057 + 0
scaffold_121_342326_342330_+ 13.1523823787892 18.0582695720846 20.6159916373641 7.63300456004891 15.8241968406075 19.9900062515743 14.3787545572346 8.8593102141721 -0.371350885785829 4.06662791700753 -0.918717952294204 0.386706662210519 0.493958095997205 -6.67654856908484 0.493958095997205 0.0347692609233214 scaffold_121 342326 342330 + 0
scaffold_121_350689_350696_+ 9.17178635713653 8.55813079146859 10.5472985880574 5.38945327492585 7.52646789447575 9.45067560574488 13.3679051433575 9.73511735435459 -0.537748639505909 3.44477773683326 -1.69328204890187 0.131182629038021 0.211232244069287 -5.1506751292042 0.211232244069287 0.024068353908767 scaffold_121 350689 350696 + 0
scaffold_121_351019_351090_+ 151.900932249308 140.678866743207 138.364294225861 131.196486408326 116.913730520819 97.836067412322 143.645798517038 95.8609373493179 0.0603695970901788 7.1773093739926 0.388668462005335 0.708271888542571 0.781231871861894 -7.4861226617437 0.781231871861894 0.0223760819667462 scaffold_121 351019 351090 + 0
scaffold_121_353734_353799_+ 14.3013352192934 16.6969445262361 13.3954943644097 6.26971107461276 7.96980430190061 8.2813075413917 11.974858579062 9.39678323320324 -0.646908946616171 3.66520035647003 -2.21353911924713 0.0597895707756657 0.120537952723937 -4.5155943884879 0.120537952723937 0.0230523996320303 scaffold_121 353734 353799 + 0
scaffold_121_361290_361391_+ 145.994353636208 130.36226483142 135.529790178256 104.947938335542 103.957381448083 130.353510299433 122.351100585655 162.245258056898 -0.308084646063606 7.20879897067473 -2.31854942339004 0.0509566927593508 0.107720988658599 -5.28547909909972 0.107720988658599 0.0155458139812469 scaffold_121 361290 361391 + 0
scaffold_121_362098_362111_+ 9.24105680297199 8.14779702141775 6.89242844586609 7.27591130909516 8.41324695909134 7.13919663301742 0 0 1.45137950011069 2.23760753301106 2.62447180971555 0.0320427321899922 0.0769601819591037 -3.59693595709187 0.0769601819591037 0.0344895821594916 scaffold_121 362098 362111 + 0
scaffold_121_367473_367508_+ 11.2753910165743 12.6289125290414 13.9391416404624 14.3026969453866 16.8262197805159 9.02143447937828 16.9954966954779 9.90101339855856 0.429138366531026 3.93723005580375 2.14098852085098 0.066770236684331 0.129780744446754 -5.29481166986267 0.129780744446754 0.0252334614689379 scaffold_121 367473 367508 + 0
scaffold_121_21177_21182_- 256.444437336678 293.43318715755 300.811079384798 6.02564612720555 5.64702003851928 61.1864192935422 74.7843389984159 68.0279272369733 -4.37296589905622 6.20672295313807 -13.1285617678464 1.8404680946278e-06 0.000187414866075949 5.18354238483129 0.000187414866075949 0.0155878421445662 scaffold_121 21177 21182 - 1
scaffold_121_39851_39897_- 44.8333736116301 44.944454046085 41.8563378083805 49.3513104523977 39.860799466664 39.6315830912057 37.6643684464312 36.0582141628428 0.206758448898247 5.59619732981982 1.85219094036414 0.103422021880525 0.17590553679796 -5.98623943205517 0.17590553679796 0.0162084657527766 scaffold_121 39851 39897 - 0
scaffold_121_43747_43803_- 14.9173339560713 13.1754460189346 14.8881598608269 7.91331721449227 6.20185686755891 13.8169354574998 12.8050482137532 9.04230076069639 -0.756010781128711 3.73980255053705 -2.36397967651847 0.0475538174016496 0.102021155818815 -4.29380054236053 0.102021155818815 0.0229156586120372 scaffold_121 43747 43803 - 0
scaffold_121_47099_47126_- 13.4438080488238 12.9020158652886 13.8522631931779 12.1759258361699 12.0679039037721 11.6847550823438 10.1043875457576 14.5417912766993 0.0271891863097218 3.90487028987321 0.161691637185108 0.875799611069484 0.912354725270645 -7.17572950638894 0.912354725270645 0.021932428409608 scaffold_121 47099 47126 - 0
scaffold_121_57493_57585_- 101.477986956453 87.5953263790366 107.980980731748 78.063078496038 95.2052262007676 139.420077429625 93.4962832581293 95.0095592046112 -0.170308133163977 6.83026591806218 -0.923529103588255 0.384351267510756 0.491813138610459 -7.12878450545446 0.491813138610459 0.0259139205936362 scaffold_121 57493 57585 - 0
scaffold_121_68987_69015_- 97.7292068684176 79.4443183822945 82.0084002420354 178.396192082681 162.747115691404 95.1901359071807 116.357984512684 83.0410180220978 0.977870303576656 6.94784550048301 6.80562568970076 0.000180585328253656 0.00231017637890324 0.761984568155881 0.00231017637890324 0.0187276802307609 scaffold_121 68987 69015 - 1
scaffold_121_73103_73109_- 36.8064134401514 23.7770408223338 29.9730233766691 57.3829554953947 48.4954515534899 24.9696734579106 24.7725478647659 21.1827734645917 1.06521484683036 5.20006551321194 6.40670725143107 0.000268035802663653 0.00290981724789336 0.322448952008299 0.00290981724789336 0.0211846956356314 scaffold_121 73103 73109 - 1
scaffold_121_78790_78830_- 14.134868736843 11.5457831924996 12.0694602864504 8.16248379978187 6.97630771501494 9.24379368689992 7.50875194027893 9.74724074353463 -0.36117540576092 3.54775411518466 -1.39790634253738 0.201918322780609 0.297860970719244 -5.68677169260946 0.297860970719244 0.0229338877956118 scaffold_121 78790 78830 - 0
scaffold_121_80518_80542_- 15.8562416658765 20.6285058541865 13.1266901014687 6.1757691316994 0.00349539709131497 5.73690393629346 5.93799158703233 5.12337334334423 -2.37529275315751 2.92070125600136 -2.06838599323035 0.0745636194566063 0.140529582995858 -4.05520713318423 0.140529582995858 0.0296840429075351 scaffold_121 80518 80542 - 0
scaffold_121_80697_80740_- 6.30664316661594 5.98279142823081 12.6827282138551 0 0 0 0 0 -1.94510822045469 0.716321155323971 -1.66821250731081 0.136156071278067 0.217044031594326 -4.3686053894022 0.217044031594326 0.0331119881864705 scaffold_121 80697 80740 - 0
scaffold_121_86516_86587_- 23.3888665298416 24.3036661990656 21.5938828258045 11.7913952410141 14.390412403149 17.0998542242229 22.2752882987199 17.2544532981605 -0.572019803494031 4.44995775267926 -3.76634019179376 0.00612875972377091 0.0225060080299889 -2.81570200821207 0.0225060080299889 0.020269264657315 scaffold_121 86516 86587 - 0
scaffold_121_116756_116832_- 162.563502733926 179.503318324764 159.854765411882 89.3958732131877 76.3947021122738 116.548305417828 115.128084787543 117.256612858028 -0.667008478297962 7.14182882569171 -6.46045636219857 0.000253883162223504 0.00280096667488835 0.371476147474475 0.00280096667488835 0.0118784417360138 scaffold_121 116756 116832 - 1
scaffold_121_123845_123948_- 23.3000230831737 18.0669733374367 20.5479293592994 27.2308514612458 31.4393179607263 21.6721369464187 19.4741353637527 24.7965677818491 0.541009110607901 4.75451177179796 3.76279123231689 0.00615872950072861 0.0225997630651962 -3.02584253570495 0.0225997630651962 0.0197438712199297 scaffold_121 123845 123948 - 0
scaffold_121_128551_128556_- 6.45752981582604 7.19890592781075 9.22279735788177 11.2804552502982 17.1553010446868 6.48045417948951 6.86628219909105 5.80649482417063 1.03853418488151 3.33487397015577 4.3202339213406 0.00292833329251263 0.0134139531793325 -1.71971431400976 0.0134139531793325 0.0255137903320259 scaffold_121 128551 128556 - 0
scaffold_121_133120_133142_- 8.28854162365331 0.00848606594053747 5.27206718845742 9.64893127687338 15.1626329271937 16.3632396944432 22.2884145851406 7.82538234436932 1.01566560087518 3.1571914007884 1.31857486479665 0.225975373185589 0.32515292145667 -5.78841799962249 0.32515292145667 0.0605902685937459 scaffold_121 133120 133142 - 0
scaffold_121_133294_133305_- 58.1319158942673 34.3905994134356 91.4812302546177 56.172007156089 120.984148908571 165.94837717538 172.371412097805 172.296299881029 -0.168095670851204 6.7660733714102 -0.438142916550709 0.673570328088278 0.752739974859848 -7.47759369206332 0.752739974859848 0.0774479256166747 scaffold_121 133294 133305 - 0
scaffold_121_136974_136981_- 14.0585806469724 10.463101838093 13.7534445647812 0 13.0492682471162 6.69662811662435 10.1321208285665 0 -1.3010191402082 2.59140400230495 -0.844060222956043 0.42461977352272 0.530806977426563 -5.49456842486434 0.530806977426563 0.188493898827996 scaffold_121 136974 136981 - 0
scaffold_121_137463_137467_- 332.182223332675 260.737133604997 389.638862887302 145.063874972268 241.22004933264 211.10879256163 232.969915569233 166.957059081467 -0.363294205711131 8.08856354522957 -1.584201276696 0.154126848917573 0.239980688459885 -6.32600137094 0.239980688459885 0.0408294359354133 scaffold_121 137463 137467 - 0
scaffold_121_139968_140031_- 98.8355170532625 102.649039946347 86.9216169111786 82.7376897206643 74.0684608680425 92.0099188178098 95.1922973489257 78.0914299357542 -0.14635067768223 6.67376619596178 -1.26715788837459 0.242856373529598 0.343855179595648 -6.76665805288037 0.343855179595648 0.0147887886676338 scaffold_121 139968 140031 - 0
scaffold_121_146621_146643_- 6.83413608748653 5.43433491789624 5.84695104503441 5.52172007325591 5.64650184844579 5.9470473131433 6.86582096556871 6.66595980902628 -0.0653359379092326 2.91756652841261 -0.217978394634373 0.833232466593168 0.880897654414269 -6.27874002751031 0.880897654414269 0.0247308421640497 scaffold_121 146621 146643 - 0
scaffold_121_158760_158815_- 56.8862865595502 61.6443698923105 58.7179273350113 36.553417990103 25.691691465103 40.5880832241738 39.8941695507862 35.1979431091272 -0.545328548864476 5.63421713544984 -3.79602999613168 0.00588410726565035 0.021796240191385 -3.01210801914544 0.021796240191385 0.0171156281227368 scaffold_121 158760 158815 - 0
scaffold_121_164656_164657_- 5.75323569630191 6.65215303515214 5.75372784126381 8.7799525662657 10.7374168202415 0 0 0 2.58708785111822 1.67455091788345 7.19678291564238 0.000124650696174549 0.00182111626850134 1.52583304523383 0.00182111626850134 0.0266010027250772 scaffold_121 164656 164657 - 1
scaffold_121_203497_203504_- 44.447898223227 45.3521240726151 43.5473571701091 27.7864770739594 11.6361601829725 8.61256253710252 5.65484031515446 5.28972981002695 0.163673295502149 4.35518891937719 0.430370408831522 0.678969408520629 0.757111857968196 -7.02523309023303 0.757111857968196 0.0300435400640448 scaffold_121 203497 203504 - 0
scaffold_121_224855_224862_- 33.0164857629659 29.0628131758068 30.0697975384331 24.9734024022167 28.0079804936746 14.1241458205915 16.6999608824338 17.6119828933527 0.329478912185268 4.76922800438796 2.81835643976892 0.023951258128662 0.061996863630952 -4.44146060166465 0.061996863630952 0.0186520886387346 scaffold_121 224855 224862 - 0
scaffold_121_272414_272517_- 38.8511082716162 39.376867430237 36.4837717053234 27.6132397047127 29.1161586593037 32.3966035841792 38.5056018346134 36.9226832229643 -0.294674449399003 5.33590077889154 -2.95472114598497 0.0195566555219695 0.0533472872167734 -4.267532027741 0.0533472872167734 0.0164076350107378 scaffold_121 272414 272517 - 0
scaffold_121_276999_277003_- 0 0 0 9.57795269722936 0.00516667820805861 0 7.15740955851171 4.96216063757661 1.01134864745001 0.672233044967228 0.65228523989099 0.53360440145026 0.631824839531163 -5.44787798402504 0.631824839531163 0.102118104527073 scaffold_121 276999 277003 - 0
scaffold_121_281728_281778_- 29.7758180034961 35.9795351241633 35.2406361969716 76.1832155900046 90.0028451269997 26.7536477547496 46.2212763237469 38.2908562940108 1.3205576876984 5.65398241234758 7.00116077325742 0.000149743414598934 0.00203583069540847 0.950407053366725 0.00203583069540847 0.0237547274226499 scaffold_121 281728 281778 - 1
scaffold_121_282803_282831_- 6.53011529205075 6.92548456313196 6.974529628356 8.28690240095265 7.41883506265346 4.99711169357242 6.59898651408506 0 0.990947973591834 2.57483552767151 1.82222443487126 0.108188702913395 0.18161647902524 -4.8783928651664 0.18161647902524 0.0299380886289421 scaffold_121 282803 282831 - 0
