"logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B"
"scaffold_16_1177044_1178171_+" 9.767516101016 9.4811048052099 56.6475265354022 4.62172605138019e-19 1.67425504098744e-17 34.0003666035408
"scaffold_10_1357501_1358019_+" 6.6837040886061 6.28390903098678 56.6131326315237 4.66427558271359e-19 1.68825734249498e-17 33.7370078446988
"scaffold_4_2766138_2766877_-" 6.14453882533326 5.94802197792926 56.5819672079583 4.70319170315349e-19 1.69980776150669e-17 33.6592896962292
"scaffold_3_3654042_3654405_-" 7.5806060099797 7.67374359168749 56.5812961956036 4.70403338883469e-19 1.69980776150669e-17 33.8249569424199
"scaffold_17_1373387_1373789_+" 6.74197914851548 6.59394370580341 56.5355032198345 4.76185491130197e-19 1.71926771572558e-17 33.7261216450251
"scaffold_24_356797_356986_+" 6.32580864494681 6.30737315963939 56.5297211589763 4.76920944147424e-19 1.71962907468343e-17 33.671135049748
"scaffold_187_84906_86025_-" 7.6941698783947 8.23538502088435 56.5284767484618 4.77079385996741e-19 1.71962907468343e-17 33.8235434464648
"scaffold_95_347893_348424_-" 7.72240614050245 7.77082956848336 56.5175881963593 4.78468142249377e-19 1.72320122453005e-17 33.8239027968019
"scaffold_21_495529_496168_+" 6.2559458133632 6.40133633582562 56.5122389736881 4.79151974532698e-19 1.7237673507337e-17 33.6580117769345
"scaffold_19_947819_948145_-" 6.78077951918774 6.5812023784538 56.5101363531309 4.79421053786204e-19 1.7237673507337e-17 33.7240306052388
"scaffold_40_258450_259064_+" 6.34945889461541 6.4121255803897 56.4899121268723 4.82017453353485e-19 1.73166568689827e-17 33.6649916395771
"scaffold_24_593898_594062_-" 7.29636283055933 6.79065972066534 56.48232026625 4.82995966241266e-19 1.73342845852546e-17 33.7743988310245
"scaffold_61_660530_660741_-" 6.6950349290746 6.44085611411474 56.4787520626782 4.83456602135824e-19 1.73342845852546e-17 33.7064038507863
"scaffold_23_309698_309882_+" 8.96338445908137 9.2750562376646 56.4768031165425 4.83708398272926e-19 1.73342845852546e-17 33.908602732349
"scaffold_15_14904_15429_+" 7.39827742422049 7.80743805098026 56.4686243943325 4.84766581685675e-19 1.73422978053135e-17 33.7808550067496
"scaffold_29_1040830_1041692_-" 6.17441559481126 5.99895104129961 56.4666044770086 4.85028303305301e-19 1.73422978053135e-17 33.6366653730693
"scaffold_17_249987_250435_-" 6.93954071069211 6.65532077593245 56.4657980939206 4.85132828787333e-19 1.73422978053135e-17 33.7326009115323
"scaffold_41_54533_55260_-" 6.67720448714531 6.39526418805577 56.4619941898867 4.8562622457158e-19 1.73433117702155e-17 33.7008631606565
"scaffold_10_1829209_1829967_+" 6.48717449676274 6.57295915086012 56.4594094578429 4.85961789434557e-19 1.73433117702155e-17 33.6769038203111
"scaffold_828_11012_12192_-" 6.61834762806896 6.71392972883829 56.4477219022465 4.87482223330568e-19 1.73832549860248e-17 33.6892774611823
"scaffold_62_544067_544654_+" 7.52913856831794 7.54433613822228 56.4438318943995 4.87989398161533e-19 1.73870301519298e-17 33.786415508874
"scaffold_24_17138_17276_+" 6.33698540568301 5.48586074694717 56.4167940676449 4.9153013417355e-19 1.74882357113585e-17 33.6468074343655
"scaffold_15_795410_796574_-" 6.3001920593806 6.20247173613987 56.4159801175596 4.91637148512086e-19 1.74882357113585e-17 33.6421410424399
"scaffold_108_319229_319520_-" 6.16606640876234 5.51851268527168 56.4057246994932 4.92987612044552e-19 1.75101880994082e-17 33.6206267750856
"scaffold_62_510758_513263_+" 6.61308435779318 6.67336424966719 56.4024535007476 4.93419204242994e-19 1.75101880994082e-17 33.6780626743426
"scaffold_39_690792_691692_+" 8.06493606818904 7.8840454081551 56.4020934497176 4.93466732894277e-19 1.75101880994082e-17 33.8251227428274
"scaffold_53_88208_88836_-" 6.66245008568163 6.34055420174731 56.3863701123578 4.95547063169994e-19 1.75696170694789e-17 33.6818600246032
"scaffold_51_77687_78009_+" 7.51181087662768 6.94920078481293 56.3821186427803 4.9611117230154e-19 1.75752352012563e-17 33.7705949194536
"scaffold_42_867375_867995_+" 6.24345791179221 5.80580546586365 56.3652180028228 4.98360421703352e-19 1.76404931623525e-17 33.6218991904191
"scaffold_13_707446_708065_-" 6.30581682649442 6.37642180915182 56.3591784538462 4.99166838542053e-19 1.7654614242182e-17 33.6296526427449
"scaffold_10_968962_969771_+" 6.74091162723057 6.60196188947575 56.3448435627145 5.01086444357539e-19 1.77080516217249e-17 33.679795073061
"scaffold_29_152361_152534_+" 6.70496069058485 7.15979141163607 56.3330165707085 5.02676136651157e-19 1.77466624797157e-17 33.6721441479131
"scaffold_15_360697_361308_-" 6.54550361152248 6.56220119565457 56.330625080819 5.02998234895696e-19 1.77466624797157e-17 33.6529108845164
"scaffold_1_1513872_1514119_-" 6.29260005519511 6.3539483893248 56.326668315741 5.0353163560261e-19 1.77510265615286e-17 33.619075136587
"scaffold_106_145178_145662_+" 8.11499645239997 7.94264464390854 56.3229568891029 5.04032510816246e-19 1.77542378566054e-17 33.8116436432797
"scaffold_28_1047725_1048443_-" 6.83135472143281 6.91324939907722 56.3137356237381 5.05279265610459e-19 1.77836957447918e-17 33.6840192321713
"scaffold_9_1154888_1155660_+" 6.517304736015 6.3624336876713 56.3076199228252 5.06107947056592e-19 1.77984033394269e-17 33.6443820083784
"scaffold_2_1746179_1746516_-" 6.41323572850228 6.12339191531022 56.2708798105324 5.11116839964271e-19 1.79599742159708e-17 33.6225386603879
"scaffold_63_442293_442933_+" 7.29790590255014 7.42077287032982 56.2607851497486 5.12502308880861e-19 1.79940640474653e-17 33.7196412228232
"scaffold_1_3124409_3124970_+" 6.30225812892634 6.2634938169605 56.2422198699259 5.15060810302179e-19 1.80571462079383e-17 33.6002587007452
"scaffold_107_64964_66871_-" 6.50767278984122 6.9499551537448 56.2391392875273 5.15486663755805e-19 1.80571462079383e-17 33.6270181516362
"scaffold_69_479273_479449_-" 6.60238021921912 6.78204204447042 56.238686263754 5.15549320482381e-19 1.80571462079383e-17 33.6380626987557
"scaffold_8_1287175_1287286_+" 6.05842149088244 5.88072449008471 56.2243926260255 5.17530415937771e-19 1.81118924078513e-17 33.5625295655669
"scaffold_52_200823_201531_-" 6.76708981834848 6.44142147127929 56.2150307081426 5.18832371816939e-19 1.81428017282814e-17 33.6524454151118
"scaffold_138_310463_311268_-" 7.19315159671626 6.93688245358584 56.198531679423 5.21135384891693e-19 1.81982197871693e-17 33.696592401339
"scaffold_137_131610_131881_+" 6.30253586073246 6.14162365582826 56.197660932113 5.21257230205352e-19 1.81982197871693e-17 33.589792349961
"scaffold_9_1218295_1218772_+" 8.24847185109637 7.30978493314737 56.1902306071497 5.22298205305794e-19 1.82107426186305e-17 33.7875112056021
"scaffold_9_1663154_1663433_-" 8.45354829779033 2.34381331528372 56.1891016523572 5.2245656360979e-19 1.82107426186305e-17 33.8028663511778
"scaffold_2_1348451_1348702_+" 6.73344934060857 6.40102158653867 56.1688672338824 5.25303536129304e-19 1.82863939929839e-17 33.6379650949298
"scaffold_97_172932_173753_-" 7.21213546535328 7.2544791433401 56.1676800018271 5.2547109175241e-19 1.82863939929839e-17 33.6890403266702
"scaffold_2_355486_357886_-" 6.67651862548061 6.45309282948202 56.1623329670923 5.2622643201733e-19 1.82979826593763e-17 33.6282972936729
"scaffold_187_175583_175859_-" 6.73129579274336 6.51811619425589 56.1531460996179 5.27526903212394e-19 1.83284928697516e-17 33.6340080311147
"scaffold_61_494268_494897_+" 6.46131776325132 6.56890767071892 56.1110523344117 5.33529549347009e-19 1.85221965184363e-17 33.5915076394408
"scaffold_101_454723_455294_-" 6.4518390773087 6.43503207201511 56.1071521288412 5.34089398700499e-19 1.85267872602865e-17 33.5885466581549
"scaffold_20_580558_580920_+" 7.22144752988506 7.64586389478537 56.100295983018 5.35075072348349e-19 1.85461300676517e-17 33.6748382009325
"scaffold_83_107887_108710_+" 6.12567457077493 5.95200267731792 56.0807966506905 5.37889005231841e-19 1.86287602243603e-17 33.5381964588948
"scaffold_15_804018_805533_-" 6.69876473934016 6.60657101079913 56.0730668222275 5.39008851716317e-19 1.86526337934993e-17 33.610018243623
"scaffold_92_436503_437181_-" 6.41991788511908 6.32311972163179 56.0430858913544 5.43375854051192e-19 1.87887488049656e-17 33.5684434815306
"scaffold_5_1495882_1496154_+" 6.42745268971395 5.82111885908815 56.0365395628298 5.4433439385355e-19 1.88068835311794e-17 33.5681960811292
"scaffold_43_419573_420620_+" 7.32863413595104 7.2424693646144 56.0278982722352 5.45602446589603e-19 1.8823750821107e-17 33.6666956617835
"scaffold_47_431830_432218_-" 7.74951463470736 8.11336051741356 56.0272920389524 5.45691525442237e-19 1.8823750821107e-17 33.7057151335732
"scaffold_17_859220_859492_+" 6.18264572732603 6.23148627999808 56.0215323750618 5.46538613859669e-19 1.88379729388099e-17 33.5321030166002
"scaffold_72_582262_582739_-" 6.48744714834645 6.52045414844981 56.0031378283545 5.49253343784155e-19 1.89164947319494e-17 33.5666042272188
"scaffold_12_1546949_1548240_+" 6.54809432603603 6.45847466487321 55.9936179724601 5.50663956315487e-19 1.89500131622913e-17 33.5732006356278
"scaffold_83_554764_555468_-" 6.60874869522605 6.43866726647731 55.9835308547204 5.52162836950191e-19 1.89865135505587e-17 33.5775805212028
"scaffold_167_40621_40696_-" 7.66898350692622 7.51213183280784 55.9775319794639 5.53056292340702e-19 1.90021545772825e-17 33.6866226938961
"scaffold_3_789472_793748_+" 7.40796116526025 8.1277568965026 55.9595287811764 5.55746899517769e-19 1.90669717145718e-17 33.6581396740672
"scaffold_51_497892_498020_+" 6.3643461727311 6.47922459680332 55.9590212461944 5.5582295331912e-19 1.90669717145718e-17 33.5411009881744
"scaffold_1_642018_642451_+" 6.6294763020141 6.45470928661494 55.9478523081663 5.5749942251886e-19 1.91093512500412e-17 33.5717405856786
"scaffold_61_673994_674652_-" 6.25425312468643 6.17969331686367 55.9293224746457 5.60292667081449e-19 1.91899131177635e-17 33.5202005730626
"scaffold_155_58483_58929_+" 6.24114913650182 6.09777013891362 55.9213697345968 5.61496058432272e-19 1.92159385684334e-17 33.5159169728016
"scaffold_15_89305_89801_-" 6.2976356449712 6.27910942665696 55.9052116367588 5.63949558270841e-19 1.92846713193705e-17 33.5196367135056
"scaffold_3_3485352_3485967_-" 6.6313513883876 6.70939458487623 55.8938991711096 5.65674078962093e-19 1.93283873384161e-17 33.5601283395194
"scaffold_40_155819_156298_+" 7.23908292330217 6.92654624527166 55.8884875532355 5.66501035588603e-19 1.93413899668336e-17 33.6250358092129
"scaffold_23_64362_64403_+" 8.22074765201608 8.6028443364468 55.885084957521 5.67021650439659e-19 1.93439212810619e-17 33.7095641326545
"scaffold_83_154129_155040_+" 6.97639169883663 6.94031710767455 55.8774734163489 5.68188102747016e-19 1.93589580629419e-17 33.5933146439561
"scaffold_72_590352_590449_+" 6.60739794943555 4.18268975976587 55.8709076266187 5.69196350266595e-19 1.93589580629419e-17 33.5519678503004
"scaffold_23_311837_312575_+" 7.05062322082362 7.0683005077755 55.8699312444995 5.69346446999299e-19 1.93589580629419e-17 33.6004349334915
"scaffold_146_147801_148648_+" 6.34022416370781 5.87856255840504 55.8684781049827 5.69569912538258e-19 1.93589580629419e-17 33.5168808298189
"scaffold_85_191046_191380_+" 6.28631289410174 6.16687421388292 55.8676550627772 5.69696522417276e-19 1.93589580629419e-17 33.5100433855137
"scaffold_3_3380675_3381442_-" 6.27741268552763 6.13220735933938 55.8412239427372 5.73778452496755e-19 1.9481870014753e-17 33.502724369895
"scaffold_42_844963_845611_-" 6.43768293532349 6.48190692757926 55.8384226487549 5.74212897771304e-19 1.9481870014753e-17 33.5220104493801
"scaffold_49_462150_462992_-" 6.42156516644752 6.29220550025111 55.8331067094361 5.75038296846899e-19 1.9494608176204e-17 33.518925332712
"scaffold_11_1260178_1260664_-" 6.65187998131504 6.71518542913729 55.8262047673092 5.76111839530638e-19 1.95115743961992e-17 33.5450954711755
"scaffold_7_119823_120316_+" 7.61157529271261 7.28625168935672 55.8241013040907 5.76439441147001e-19 1.95115743961992e-17 33.64399968642
"scaffold_67_419085_419236_+" 9.17541453548157 8.255471361236 55.818613408199 5.77295082569913e-19 1.95252823945543e-17 33.7583657780086
"scaffold_1_3272783_3273715_+" 6.65006053358144 6.62136372351726 55.7919681262258 5.81468745634696e-19 1.96499230513597e-17 33.5375868059376
"scaffold_63_238737_238896_-" 8.05044111366274 7.73408153388382 55.7893069547493 5.81887348818134e-19 1.96499230513597e-17 33.6735318070086
"scaffold_3_433636_433947_-" 6.94750680702704 6.70592160098878 55.7588677419725 5.86698358552095e-19 1.97940203003297e-17 33.5627650994558
"scaffold_2_562102_562307_+" 6.68019282241501 6.66165020426433 55.7565388867386 5.87068182752243e-19 1.97940203003297e-17 33.5316325603911
"scaffold_101_429845_430387_-" 8.43574043196458 7.78402421034706 55.7403271068925 5.89649521296346e-19 1.98594201493452e-17 33.6905286282951
"scaffold_172_202877_203733_-" 6.57198847401148 6.58829377685274 55.7386038956693 5.89924611831401e-19 1.98594201493452e-17 33.5145157338585
"scaffold_6_2340499_2340832_-" 6.54773810787114 6.26620329899362 55.7142763048579 5.93822856329979e-19 1.9975131268131e-17 33.5071016047563
"scaffold_145_111269_112385_+" 6.1631171402867 6.33062546236438 55.6870231560202 5.98222517009683e-19 2.00942772966016e-17 33.4499766869218
"scaffold_158_146150_146427_+" 7.15974801060155 6.22465454570388 55.6865918302388 5.98292427471175e-19 2.00942772966016e-17 33.5682844605234
"scaffold_8_731138_732329_-" 6.9855928446254 6.61856756726097 55.680940364901 5.99209237249965e-19 2.01010897186048e-17 33.5472783246498
"scaffold_3_3340158_3340590_+" 6.04025780191035 6.15630750354143 55.6796230004117 5.99423161991353e-19 2.01010897186048e-17 33.4317153890928
"scaffold_56_451826_452820_+" 8.72743069497753 8.26720545232867 55.6752269593672 6.00137617318008e-19 2.01054381959265e-17 33.6945997772864
"scaffold_21_1273905_1274081_+" 6.9007348329844 6.86246874328932 55.6731165053285 6.00480935824423e-19 2.01054381959265e-17 33.536131190206
"scaffold_40_955608_956286_-" 10.4862884717134 9.1338348384611 55.662571431631 6.02199496058597e-19 2.0147409549216e-17 33.7834758091882
"scaffold_238_25210_25338_+" 6.17419653227361 6.41636593335503 55.6566087836582 6.03173564678765e-19 2.01644273636359e-17 33.4440860948231
"scaffold_13_1058959_1059972_-" 6.91808438416841 6.91035783604636 55.6491134267935 6.04400401861238e-19 2.01898626145258e-17 33.5322702476634
"scaffold_18_285218_285912_+" 6.41816649488037 6.32741859837628 55.6307159648832 6.07422979599527e-19 2.02684446779754e-17 33.4699987109358
"scaffold_5_850423_851025_-" 6.23973412655987 6.33801973770523 55.6291048151495 6.07688446583808e-19 2.02684446779754e-17 33.4475453204287
"scaffold_11_1379936_1380563_+" 6.79056004280927 6.62623013065509 55.6250232304396 6.08361517340178e-19 2.02752854617543e-17 33.5117573249813
"scaffold_14_1557159_1558155_+" 6.37189479754382 6.27698991023844 55.6148705106808 6.10039192444594e-19 2.03073318695584e-17 33.4612353189092
"scaffold_77_347327_347969_+" 6.3222772345364 6.45274704097968 55.6135335001957 6.10260492410217e-19 2.03073318695584e-17 33.4538653392229
"scaffold_21_956449_956668_+" 6.52171070881253 6.38205363440637 55.5970004073304 6.13004106127264e-19 2.03829745986722e-17 33.4741957912643
"scaffold_121_68541_69044_-" 6.79045418433314 6.77967794908034 55.5901640119748 6.1414242275654e-19 2.04051645769554e-17 33.5033574161351
"scaffold_11_1101198_1101696_-" 6.10205499084438 6.22831200841411 55.5751510188958 6.16650123572675e-19 2.04631158925398e-17 33.4146030925393
"scaffold_130_221862_222658_-" 6.21091651411501 5.99761973161376 55.5736340773421 6.16904112777376e-19 2.04631158925398e-17 33.4298109177448
"scaffold_53_377966_378632_+" 6.27486912269708 6.22267772224637 55.5686188484196 6.17744631845085e-19 2.04631158925398e-17 33.4372620652126
"scaffold_90_465376_465808_+" 7.06280667204235 6.75808512592131 55.5676552024445 6.17906272241007e-19 2.04631158925398e-17 33.5289330867922
"scaffold_163_188523_189686_+" 6.31831182678419 6.19352186028033 55.5656180147494 6.18248135145977e-19 2.04631158925398e-17 33.4420799771654
"scaffold_38_797945_799831_-" 6.57477309382263 6.69488788814193 55.5484131077574 6.21143363274591e-19 2.05228065631488e-17 33.4694926715208
"scaffold_61_403391_404106_+" 6.38583865491976 5.89625999854976 55.5477022864726 6.21263290092572e-19 2.05228065631488e-17 33.44531149887
"scaffold_7_749635_749834_-" 9.41423466524694 8.88519836754289 55.546461983721 6.21472607922524e-19 2.05228065631488e-17 33.7034017217948
"scaffold_4_2766982_2767403_+" 6.91226545876017 6.61642052184992 55.5212711390425 6.25740207573092e-19 2.06479971312352e-17 33.5012184422141
"scaffold_14_122035_122193_-" 9.42821927490755 9.48969426017054 55.5175091225684 6.26380209083237e-19 2.06533857981281e-17 33.6954914661205
"scaffold_111_248477_248611_+" 7.59790270009479 7.2903966459801 55.5121551592204 6.27292238764959e-19 2.06677289252704e-17 33.5652013604046
"scaffold_47_782458_783042_+" 6.21817077842095 6.09311877589765 55.5080810104481 6.27987204463881e-19 2.06749039670229e-17 33.4138527744546
"scaffold_4_336570_337166_+" 6.05969404727704 6.12519783291728 55.4507905242224 6.37847153187754e-19 2.09835730896072e-17 33.3788579667008
"scaffold_63_369895_370173_-" 6.0878864713914 6.16795274112468 55.4251354166905 6.42315873256681e-19 2.11145504739901e-17 33.377955153216
"scaffold_158_218290_219215_+" 6.10878497822906 6.20560835820886 55.4127664681904 6.44482260897801e-19 2.1155269416604e-17 33.3775632440907
"scaffold_11_100917_101770_+" 6.31569994478596 6.17270789166247 55.4124879765205 6.44531127496592e-19 2.1155269416604e-17 33.4052673851716
"scaffold_1_563846_564251_+" 6.49050924571956 6.91981936017695 55.4045375951828 6.45927838051201e-19 2.11850639753265e-17 33.4250234464931
"scaffold_57_108757_109505_+" 6.42118035724057 6.22393956390218 55.3998534061558 6.46752258775242e-19 2.11960577637641e-17 33.4149490190903
"scaffold_97_24182_24656_-" 6.1535456384908 5.74394824178841 55.3962047538898 6.47395201146396e-19 2.11993588659855e-17 33.3801880904052
"scaffold_1_2410465_2411044_-" 6.40306788498851 6.45542278840294 55.3937305205688 6.47831582388514e-19 2.11993588659855e-17 33.4102694923654
"scaffold_99_145273_146046_-" 6.72624077072713 6.71568247650877 55.3642067029532 6.53062961406673e-19 2.13544195214381e-17 33.4431975281364
"scaffold_37_486074_487334_+" 6.28109845097949 6.35499955669415 55.3545288960193 6.54787571984457e-19 2.13932410720789e-17 33.3853742312876
"scaffold_49_67769_68223_+" 6.31564649596328 6.43687205863658 55.3520071332895 6.55237753373232e-19 2.13932410720789e-17 33.3907895526926
"scaffold_8_582495_582782_-" 6.36954077837987 6.35928914360467 55.3138202345896 6.6209528712433e-19 2.16008587424313e-17 33.3876828465468
"scaffold_75_444542_444847_+" 6.14770852487532 5.98756210520567 55.3040755864832 6.63857434501052e-19 2.1642052074637e-17 33.3564299943629
"scaffold_187_57425_58198_+" 9.03732875246973 9.33618187298821 55.3002625058157 6.6454832261859e-19 2.16482861847917e-17 33.6190319363832
"scaffold_5_2427453_2427573_-" 7.05597698566151 6.832630109318 55.2906323218032 6.66296619223374e-19 2.16889311228189e-17 33.4600555441199
"scaffold_13_498944_499380_+" 6.39913314821711 6.21934091433204 55.2719591927502 6.69700584809937e-19 2.17818927390418e-17 33.3802751580257
"scaffold_35_351255_351902_-" 5.98180167755776 5.79181914177628 55.2694579761813 6.70157942601272e-19 2.17818927390418e-17 33.3256200817849
"scaffold_14_1317909_1318789_-" 8.9992196339072 8.5490185920612 55.2590633234273 6.72062216905992e-19 2.18274120012511e-17 33.6054147416756
"scaffold_63_245649_245839_+" 7.47066381615142 7.23365558277517 55.2541766742783 6.72959430639905e-19 2.1840179993936e-17 33.4921378026526
"scaffold_20_394269_394865_-" 8.95553617166143 8.36509539337799 55.247720080453 6.74146852184284e-19 2.18623402078864e-17 33.6001570616129
"scaffold_10_1051282_1051567_+" 6.68057382574502 6.05914496910922 55.2298626081888 6.77442632991776e-19 2.19527894667178e-17 33.404639322652
"scaffold_63_408159_409408_+" 7.12252644260876 7.1042327841459 55.2183280732151 6.79580574787543e-19 2.20056113477168e-17 33.4480167489852
"scaffold_162_141918_142030_+" 6.36290114544225 6.30164807256529 55.2010927979518 6.8278856607153e-19 2.20929779041188e-17 33.3604912047466
"scaffold_46_303829_304140_-" 6.38375525209036 5.99562189090754 55.1829455487395 6.86183750960723e-19 2.21862665627793e-17 33.3587223107797
"scaffold_23_1030230_1030932_-" 7.03414315069296 6.83708151829659 55.1797503007106 6.86783413252731e-19 2.21890963181117e-17 33.4303689369404
"scaffold_3_2305030_2305563_+" 6.99455978598927 6.75470230960774 55.1711748032011 6.88395566357289e-19 2.22246097675081e-17 33.4236980254651
"scaffold_8_2119714_2120918_+" 6.06783251466335 6.06681200655692 55.1670707725033 6.89168531199782e-19 2.22329976044391e-17 33.311907791134
"scaffold_8_2112755_2113669_+" 7.59579895580191 7.66631669978461 55.1559176759808 6.91273813137458e-19 2.22843223422571e-17 33.4774907049105
"scaffold_75_312904_313182_+" 6.21047499617969 5.96108408746459 55.1444086931998 6.93453459729053e-19 2.23379662425435e-17 33.3257599561329
"scaffold_89_471549_471837_+" 6.07709065567186 6.32024738796836 55.1397038854583 6.94346594965209e-19 2.23433125111917e-17 33.3067042512803
"scaffold_21_650524_651217_+" 6.57642645606964 6.44580376828955 55.1381027144504 6.94650832123326e-19 2.23433125111917e-17 33.3688298511816
"scaffold_91_176742_176920_+" 7.2968954401588 6.85013726948432 55.1181881007602 6.98446685142142e-19 2.2448739673938e-17 33.4408452692835
"scaffold_3_3419954_3420365_-" 6.19427054884288 6.16908580894644 55.0993907171816 7.02049870748225e-19 2.25478226093681e-17 33.3125789873837
"scaffold_30_197207_197899_-" 7.56826816070661 7.26105371564122 55.0797423329408 7.05837364354432e-19 2.26526738133482e-17 33.4560409192796
"scaffold_39_464276_465007_+" 6.36041327768231 6.24852101165577 55.0682415026807 7.08064404063553e-19 2.27073266990803e-17 33.3266824101936
"scaffold_13_710923_711346_+" 6.68530850072071 6.56585612068666 55.0504804185454 7.11518413730237e-19 2.28012180423641e-17 33.3606724454686
"scaffold_3_311793_312041_+" 6.67730800479987 6.38245222253545 55.03480761395 7.14581228726168e-19 2.28824436923799e-17 33.3552160710548
"scaffold_5_1821808_1823066_-" 6.55262720118972 6.25403301158855 55.0149342989946 7.18485134505475e-19 2.29904630262808e-17 33.3380431722052
"scaffold_80_205222_205630_-" 6.2221147205854 6.04050528126194 55.0054893743388 7.20348453592202e-19 2.30330753508013e-17 33.295104342873
"scaffold_21_53900_54530_+" 6.20025079898477 6.47353498034553 54.9736413412625 7.26669568923509e-19 2.32033669108609e-17 33.282407459506
"scaffold_101_99948_100956_-" 6.15479099502819 5.97157325840404 54.9732613381417 7.26745346859583e-19 2.32033669108609e-17 33.2779092979323
"scaffold_100_271528_272143_+" 6.10459294065126 5.9170581018355 54.9600679694704 7.29381517699944e-19 2.32703855934225e-17 33.2677587736405
"scaffold_28_400513_400940_+" 6.13299354608234 6.04544399392037 54.9528868376245 7.30820662872814e-19 2.32991435170181e-17 33.2703628157056
"scaffold_5_2256508_2257097_+" 6.35950386409711 6.05444964063245 54.9367968654046 7.34056194551456e-19 2.33850872684826e-17 33.2940104140772
"scaffold_15_261901_263197_+" 6.67759597295549 6.51140274266224 54.9316773100686 7.35088884247631e-19 2.3400779573044e-17 33.3302525938888
"scaffold_8_205086_205814_+" 7.77761336773492 7.42789202992283 54.9154261776367 7.38377247198218e-19 2.34882030925918e-17 33.4316483585003
"scaffold_17_1424176_1426024_+" 7.76475683683209 7.64095075844741 54.8805782017062 7.45481586388911e-19 2.36967976609581e-17 33.4216669038865
"scaffold_1_1841726_1841985_+" 6.61808929062727 6.47683129692969 54.8705369412844 7.47542156701494e-19 2.37430206092613e-17 33.3086848235533
"scaffold_63_86080_86609_+" 7.25307637723303 7.20521143175387 54.868155518308 7.48031739178361e-19 2.37430206092613e-17 33.3759208795305
"scaffold_9_170632_171341_-" 6.28119843860177 6.12029808030085 54.849356924274 7.51908445025423e-19 2.38485983083246e-17 33.2632612231702
"scaffold_25_418529_418842_+" 6.61403247202048 6.22231745671756 54.8427411998663 7.53277849376971e-19 2.38745545735967e-17 33.3019431380488
"scaffold_191_108754_109269_-" 6.56281330538191 6.45085386115443 54.8254846072099 7.56862355290649e-19 2.3946281238746e-17 33.2914049000505
"scaffold_211_11301_12185_-" 6.59092060375427 6.68660050844494 54.8248191364001 7.57000949081809e-19 2.3946281238746e-17 33.2945405652957
"scaffold_59_484725_485564_+" 6.41301565652747 6.31403561034548 54.8238682443848 7.57199032845914e-19 2.3946281238746e-17 33.2728185560561
"scaffold_15_1690728_1690946_-" 6.32728047855244 5.3879605053542 54.8139340847759 7.59271759669012e-19 2.39943167464767e-17 33.2603046620631
"scaffold_187_51250_51707_+" 7.09515594925359 7.49711483941177 54.8109023302176 7.59905527956668e-19 2.39968417669465e-17 33.3447397932048
"scaffold_4_2844376_2845004_+" 7.64726076785108 7.59941338879255 54.8011423650512 7.61949615800776e-19 2.40438667546864e-17 33.3933986605412
"scaffold_19_646253_646640_+" 7.69502687123005 7.93560162421748 54.7743114700152 7.6759922495802e-19 2.41900296860946e-17 33.3890561840752
"scaffold_19_2923_3869_-" 7.56549290159606 7.00676811303288 54.7738434517 7.67698167806399e-19 2.41900296860946e-17 33.3793567410233
"scaffold_90_211184_211717_+" 6.05013475758668 5.67762368237448 54.7359463271674 7.75755208849227e-19 2.44261411181698e-17 33.2064232435831
"scaffold_82_527280_527522_-" 6.83581474273906 6.68024414600942 54.7076139585536 7.8183760345724e-19 2.45997792355762e-17 33.2923559698274
"scaffold_8_2145612_2146345_+" 6.68606280007993 6.33880871789677 54.7035970323636 7.8270406258968e-19 2.4603042661803e-17 33.2757799444232
"scaffold_17_815277_815734_-" 6.81971714592643 6.45120710193184 54.7018693589809 7.8307703989813e-19 2.4603042661803e-17 33.2889965643479
"scaffold_8_2060515_2061174_+" 6.31153122658105 6.07382058114485 54.6951869995161 7.8452143944358e-19 2.46305622357482e-17 33.2306410735562
"scaffold_5_1044504_1045214_-" 6.22811606115434 6.09425959702238 54.6783439775766 7.88174689240996e-19 2.47273400333493e-17 33.2150210378723
"scaffold_13_1723880_1724087_-" 6.50080064779784 4.56814665957739 54.6734795339449 7.89233157420642e-19 2.47426308092668e-17 33.246269415258
"scaffold_12_246111_246816_-" 6.41808017345456 6.40085153809834 54.6445323012993 7.95563277750633e-19 2.49115895589304e-17 33.2289515477175
"scaffold_90_202468_203147_+" 7.25044316812399 7.10975358176872 54.6435796716789 7.95772514184545e-19 2.49115895589304e-17 33.3176627598359
"scaffold_31_618591_620048_-" 7.06973158243884 7.0267806677916 54.6320151725597 7.98317233578882e-19 2.49732075538185e-17 33.297262429156
"scaffold_24_509512_510026_-" 7.10956861635998 7.23887806041627 54.6217061526113 8.00593001415068e-19 2.50263292780009e-17 33.2988469374938
"scaffold_1_2667120_2667254_+" 8.04266986545407 7.974415326493 54.6003901867691 8.05320563616138e-19 2.51559616000236e-17 33.3751960700741
"scaffold_5_1235696_1236426_+" 6.77530861951657 6.82681766188808 54.5712464087281 8.11832418493386e-19 2.53271545288985e-17 33.2524919476069
"scaffold_121_20880_21311_-" 6.21625249152888 5.97402433202628 54.5691551769212 8.12301833827147e-19 2.53271545288985e-17 33.1867665289064
"scaffold_52_153329_154381_+" 6.56268043765061 6.15232920329452 54.5680292131323 8.1255469683721e-19 2.53271545288985e-17 33.2281544159112
