mat_females_1 mat_females_2 mat_females_3 mat_males_1 mat_males_2 pE_females_1 pE_females_2 pE_females_3
scaffold_187_79221_79222_- 5.43437869092859 0 5.98715304332976 0 0 0 0 0
scaffold_187_80980_81233_- 85.495788700947 48.7347148682614 56.4634587009407 94.1171783133589 72.8183281859258 44.3587508618616 33.0767619817759 30.5677348874248
scaffold_187_81656_81668_- 1598.7789027622 1074.72162650091 1406.33619485475 2221.52297685101 1374.73512470827 1229.72314889272 824.670204537138 909.390112900887
scaffold_187_85644_85653_- 374.206724224646 252.155030243795 311.424068299968 652.435093626798 455.858157387838 197.36429731292 176.628034945177 183.059048700828
scaffold_187_89642_89909_- 25.8707041906178 13.4626284166468 13.1717366953255 39.2048490396217 45.8281762864525 17.4649188175929 0 7.81561403371656
scaffold_187_90073_90115_- 17.8339469716389 11.0393553016504 12.06641613348 32.1811790162367 27.871462981905 13.0719024278916 8.62057252782829 8.51033528115803
scaffold_187_90309_90312_- 12.0934061009397 9.01996103915336 12.8954065548641 18.9000575174723 16.6347466808998 6.85739143758247 7.30874627359355 0
scaffold_187_174183_174215_- 16.7623793424417 20.3285689091367 19.9878801600394 7.9175916627249 7.05048865945424 11.1432610860715 14.8048962977921 9.72609746418061
scaffold_187_175632_175725_- 57.7115708867628 60.1779490224112 64.1085925870387 118.380765666871 130.874695741119 71.6811698709793 98.9491803194203 102.645064309477
scaffold_187_177133_177139_- 5.20475705610062 0 0 8.42840402806199 0 0 0 0
scaffold_187_191489_191516_- 0 0 0 5.23582674470517 0 0 0 0
scaffold_187_191843_191852_- 36.8160021174176 17.9052957941403 14.7376074912733 337.646973487817 185.185491195978 49.1803542164118 64.5605920834097 63.9143547646154
scaffold_188_148798_148811_+ 138.461845801265 150.242933129778 146.91552467863 5.49123292737372 0 13.3933426515283 35.7004144902454 21.5363586706856
scaffold_188_149028_149185_+ 106.008654745579 94.7769040531935 77.5566594228255 0 0 7.07168492000692 10.9631194103903 5.38408966767141
scaffold_188_149386_149389_+ 6.8121084998964 0 0 0 0 0 0 0
scaffold_188_154855_154868_+ 0 0 5.15816262194564 0 0 0 0 0
scaffold_188_82971_82973_- 14.466162994162 14.674264974145 11.7900859930186 24.1358842621775 20.3803187812349 12.8576089454671 19.7710956888236 12.5049824539465
scaffold_188_154085_154137_- 46.7662729599629 48.330836015762 36.2913584472604 18.7723544261381 30.5153962292004 50.251821628534 48.3501676560804 19.1048343046405
scaffold_188_154251_154298_- 49.9044353026119 48.8693411524279 37.3966790091059 25.1575089928517 34.3711322148394 49.3946476988362 43.2902663897464 29.8730136399833
scaffold_188_154423_154425_- 29.2384881680947 26.5213779807942 24.0407222201395 10.8547627634132 19.6091715841071 9.64320670910035 30.2657057227015 26.7467680264967
scaffold_188_154591_154656_- 246.154392535582 238.153896690482 285.264815002958 129.363231521618 129.001909690952 306.225386384542 281.011924032142 215.537267018717
scaffold_188_162990_163001_- 42.6330835330595 44.9651789116003 47.8972243466381 49.4210963463635 52.3278455193869 21.5364949836574 25.3932082069724 30.3940545755644
scaffold_1880_6759_6804_+ 67.6618417293081 69.8710414823969 87.5966545262555 57.8495003744255 73.3691476124457 73.3955177303749 60.9062189466129 58.530265096944
scaffold_189_53884_53889_+ 18.1401091514095 17.7706695099738 16.8561385681438 31.9257728335681 28.4222824084249 19.6078536418374 21.6451331948732 26.0520467790552
scaffold_19_208962_208966_+ 28.7792448984387 29.4831562324565 28.7383346079829 0 0 9.00032626182699 11.2442250362978 10.2471383997617
scaffold_19_209814_209822_+ 63.8348144821753 62.6012221374077 113.848017870086 54.5292199997344 149.161900701579 48.1088868042895 75.336307743195 85.1033528115803
scaffold_19_237869_237901_+ 10.1798924773733 10.7701027333174 13.6322869294278 14.9412616861099 17.4058938780276 11.4647013097082 12.9308587917424 13.7207446369691
scaffold_19_238159_238246_+ 0 0 10.4084352907117 11.6209813114188 17.0754022221157 0 11.1505231609953 5.38408966767141
scaffold_19_243428_243461_+ 20.5894065895745 16.5590329524756 22.2906313305508 36.3953810302677 36.6845738062228 25.3937776672976 36.5437313679677 30.0466939518437
scaffold_19_263658_263669_+ 23.3448662075101 23.290347160799 25.9750332033691 53.7630014517287 48.141617877836 17.5720655588051 18.7403750604963 17.1943508741764
scaffold_19_272870_272890_+ 25.3349203760192 26.9252568332936 35.5544780726967 20.1770884308151 17.5160577633316 18.4292394885029 25.0184007057625 20.3205964876631
scaffold_19_302645_302649_+ 0 0 0 5.23582674470517 5.39803037989465 0 0 0
scaffold_19_332836_332848_+ 28.6261638085534 33.656571041617 30.7647556380329 80.0698382665889 87.0294693901382 24.8580439612365 39.5421913776471 38.209668609281
scaffold_19_333042_333043_+ 0 5.11579879832579 0 11.1101689460817 12.5586829246529 0 5.90321814405633 6.94721247441472
scaffold_19_335835_335842_+ 0 0 0 13.2811214987643 8.48261916840588 7.71456536728028 17.1474431803541 13.199703701388
scaffold_19_347387_347518_+ 143.743143402308 166.398087229755 156.587079594778 9.06691948473335 5.17770260928671 68.0381806697636 98.6680746935129 76.0719765948412
scaffold_19_348263_348294_+ 16.6858387974991 17.3667906574744 11.8821960398391 0 0 8.46459255576586 10.5883119091804 0
scaffold_19_355530_355560_+ 40.1072455499519 36.8876018616123 36.5676885877218 22.8588533488348 14.7619606307323 19.8221471242618 21.2703256936633 17.1943508741764
scaffold_19_387860_387932_+ 72.1777338809248 81.1796493523803 79.4909704060552 51.8474550817146 49.0229289602677 51.644729264293 66.6220333400642 55.7513801071781
scaffold_19_423857_424056_+ 181.630713148923 170.167623186416 169.482486149643 216.201333628923 193.55794647908 175.18492188199 218.606475080689 200.600760198725
scaffold_19_428446_428494_+ 31.1520017916611 32.0410556316194 34.6333776044922 6.25745147537936 7.71147197127807 9.53605996788812 15.2734056743045 16.499629626735
scaffold_19_453581_453673_+ 190.279794727443 214.59429696135 187.628165373273 112.123314191491 88.4615998990899 182.470900284421 151.984441740625 167.601500945255
scaffold_19_479325_479330_+ 0 0 0 0 5.72852203580657 0 0 0
scaffold_19_488845_488880_+ 51.2821651115797 54.2543925190866 52.502726687661 41.7589108663071 31.2865434263282 33.9655169642757 37.1996444950851 40.6411929753261
scaffold_19_491285_491286_+ 9.72064920771734 9.82771874415217 9.94788505660945 8.93921639339908 6.60983311823835 7.07168492000692 5.71581439345136 0
scaffold_19_491999_492004_+ 16.8389198873844 18.8476797833055 17.2245787554256 7.53448238872208 7.49114420067013 7.50027188485583 12.9308587917424 17.5417114978972
scaffold_19_508951_508999_+ 30.3100557972919 36.3490967249464 27.6330140461374 29.3717110068827 27.981626867209 31.3939951751822 32.7956563558685 33.8676608127718
scaffold_19_562832_562870_+ 50.3636785722678 48.0615834474291 47.068233925254 27.8392739108714 24.2360547668739 27.7510059739666 27.3609475883246 26.2257270909156
scaffold_19_583783_583811_+ 36.4332993927044 40.6571378182734 36.9361287750036 35.5014593909278 31.837362852848 38.2513866127647 33.4515694829858 33.520300189051
scaffold_19_592309_592351_+ 35.0555695837365 36.4837230091129 38.5019995709514 36.0122717562649 28.5324462937289 33.3226365170023 42.821757013234 26.920448338357
scaffold_19_599914_600042_+ 40.0307050050092 39.1762486924422 38.0414493368491 21.4541193441578 16.3042550249879 38.4656800951892 33.1704638570784 35.2571033076547
scaffold_19_607621_607645_+ 6.88864904483906 7.53907191332221 7.27669369881617 27.2007584542001 27.6511352112971 7.28597840243137 6.5591312711737 9.03137621673913
scaffold_19_611847_611881_+ 11.9403250110544 11.5778604383163 15.3823778190165 26.3068368148601 22.5835964873144 8.35744581455364 8.90167815373573 6.59985185069398
scaffold_19_614497_614499_+ 11.0218384717425 9.55846617581923 9.67155491614808 5.87434220137654 5.50819426519862 0 5.34100689224144 5.38408966767141
scaffold_19_624298_624361_+ 523.231165227998 464.595306658481 405.192095963194 512.983317889773 478.551917760456 413.157834114344 386.332831872131 424.301001874879
scaffold_19_624598_624606_+ 14.3896224492194 11.4432341541498 10.5926553843527 9.96084112407326 17.5160577633316 10.3932338975859 10.4946100338779 8.33665496929766
scaffold_19_633991_634035_+ 28.7027043534961 35.5413390199476 29.6594350761874 17.6230266041296 19.0583521575872 15.8577176994095 21.1766238183608 13.7207446369691
scaffold_19_634329_634332_+ 0 8.34682961832102 0 0 0 0 0 0
scaffold_19_636147_636237_+ 148.565197733696 171.110007175581 149.218275849142 159.245754893838 140.348789877261 138.862176611045 162.197946148595 141.5494541662
scaffold_19_642040_642148_+ 15.4611900784166 14.2703861216456 20.1721002536803 0 0 0 0 0
scaffold_19_642279_642308_+ 29.6977314377506 33.5219447574506 29.0146647484442 28.9886017328799 16.194091139684 9.53605996788812 10.307206283273 10.5944990234824
scaffold_19_646297_646380_+ 235.515256788553 244.885210898805 255.881710067232 427.039137421807 310.33166490129 188.363971051093 241.938242031007 138.075847928993
scaffold_19_656608_656609_+ 0 0 5.2502726687661 0 0 0 0 0
scaffold_19_657541_657543_+ 0 0 0 7.15137311471926 0 0 0 0
scaffold_19_680475_680523_+ 34.4432452241953 36.2144704407799 30.0278752634693 25.9237275408573 15.6432717131641 29.0367668685133 24.8309969551576 23.0994814774289
scaffold_19_683147_683217_+ 31.4581639714317 36.6183492932793 30.3963154507511 28.09468009354 20.6006465518428 25.1794841848731 31.7649357275412 20.1469161758027
scaffold_19_687404_687468_+ 345.50401987115 317.583404348698 260.947762642357 399.455269693605 271.443813388988 318.975848588797 194.525093127951 225.437044794758
scaffold_19_688103_688193_+ 20.2067038648612 26.2521254124613 11.2374257120959 33.0751006555766 20.8209743224508 19.0721199357762 12.5560512905325 7.81561403371656
scaffold_19_688536_688537_+ 7.88367612909359 5.9235565033246 0 6.38515456671363 6.49966923293437 0 0 0
scaffold_19_688715_688717_+ 5.28129760104328 0 0 0 0 0 0 0
scaffold_19_689052_689071_+ 0 0 0 0 0 6.21451099030911 0 0
scaffold_19_693757_693792_+ 20.9721093142878 29.7524088007894 26.8961336715737 10.2162473067418 6.49966923293437 12.4290219806182 15.7419150508169 13.199703701388
scaffold_19_706526_706555_+ 8.95524375829078 7.53907191332221 7.09247360517526 10.9824658547474 9.03343859492574 8.35744581455363 7.30874627359355 5.73145029139214
scaffold_19_710683_710697_+ 17.4512442469256 11.5778604383163 29.1067747952647 15.9628864167841 21.5921215195786 23.4651363254775 29.984600096794 27.4414892739381
scaffold_19_717971_718024_+ 36.8925426623603 39.0416224082757 41.9100713033083 48.7825808896921 37.8963765445665 36.5370387533691 41.9784401355117 36.820226114398
scaffold_19_737998_738008_+ 87.5623834143987 91.9497520856977 92.2021568672784 115.571297657517 81.6314390102436 43.2872834497393 39.2610857517397 34.0413411246321
scaffold_19_842652_842754_+ 15.8438928031298 17.2321643733079 17.8693490831688 10.3439503980761 10.0249135626615 10.5003806387982 11.2442250362978 9.72609746418061
scaffold_19_1081742_1081774_+ 9.95027084254531 10.635476449151 10.6847654311731 0 0 9.64320670910035 8.43316877722332 11.2892202709239
scaffold_19_1084838_1084921_+ 33.830920864654 37.6953595666111 33.4359469958262 19.0277606088066 21.9226131754905 19.1792666769885 23.2380650750154 23.7942027248704
scaffold_19_1089596_1089612_+ 57.4819492519348 58.4278073282472 62.7269418847318 24.7743997188489 25.6681852758256 37.929946389128 36.2626257420603 36.4728654906773
scaffold_19_1096561_1096579_+ 7.42443285943765 9.2892136074863 8.01357407337984 5.36352983603945 6.71999700354232 6.42880447273357 6.18432376996377 8.33665496929766
scaffold_19_1099882_1099887_+ 7.19481122460968 7.26981934498928 5.52660280922747 7.02367002338499 5.83868592111054 0 7.87095752540843 5.55776997953178
scaffold_19_1101628_1101629_+ 0 0 11.3295357589163 0 5.39803037989465 5.46448380182353 0 0
scaffold_19_1101820_1101891_+ 6.04670305046984 0 6.44770327743205 0 0 5.57163054303576 5.05990126633399 5.21040935581104
scaffold_19_1106087_1106101_+ 20.1301633199186 20.4631951933032 17.0403586617847 14.6858555034413 10.5757329891814 16.9291851115317 13.7741756694648 16.3259493148746
scaffold_19_1112499_1112521_+ 1830.46713230362 2116.32518709688 1490.80110778911 2543.20706392204 2336.46584341195 2296.04751743679 1702.46937237078 1429.21528629897
scaffold_19_1113147_1113160_+ 24.8756771063633 41.4648955232722 29.4752149825465 12.0040905854216 9.80458579205355 6.75024469637024 0 6.42617153883362
scaffold_19_1113291_1113304_+ 7.27135176955234 6.46206163999047 6.17137313697068 6.00204529271081 10.3554052185734 10.9289676036471 0 0
scaffold_19_1113429_1113443_+ 0 0 0 0 0 5.89307076667243 0 0
scaffold_19_1113690_1113693_+ 7.347892314495 7.53907191332221 5.2502726687661 14.1750431381043 11.4570440716131 8.14315233212918 7.49615002419851 0
scaffold_19_1113797_1113834_+ 63.68173339229 58.966312464913 56.924008935043 40.0987706789616 52.4380094046909 66.2166860691557 28.8601775931643 38.5570292330017
scaffold_19_1113986_1114128_+ 63.2990306675767 61.6588381482424 49.278875048945 48.1440654330207 65.8780034117755 41.4657888491315 38.2303651234124 28.8309317688211
scaffold_19_1114267_1114419_+ 43.7046511622567 56.946918202416 43.660162192897 36.2676779389334 75.5724253185251 35.1441311176102 28.2042644660469 13.0260233895276
scaffold_19_1117972_1118066_+ 13.7772980896781 14.0011335533127 23.4880619392168 14.9412616861099 15.973763369076 10.5003806387982 14.1489831706747 14.7628265081313
scaffold_19_1209754_1209758_+ 0 0 5.06605257512518 0 0 0 0 0
scaffold_19_1268689_1268695_+ 21.5078931288864 18.1745483624732 22.935401658294 32.6919913815738 28.8629379496408 21.2150547600208 22.394748197293 23.2731617892893
scaffold_19_1300585_1300630_+ 13.5476764548501 11.1739815858169 15.1060476785551 12.642606042093 15.863599483772 15.1076905109239 11.1505231609953 18.2364327453386
scaffold_19_1303470_1303478_+ 55.0326518137698 59.1009387490795 57.7529993564271 37.1615995782733 37.3455571180467 35.4655713412468 61.1873245725203 52.6251344936915
scaffold_19_1303643_1303647_+ 10.3329735672586 8.07757704998809 0 6.64056074938217 6.60983311823835 9.32176648546367 11.0568212856928 0
scaffold_19_1383997_1384003_+ 6.58248686506843 6.327435355824 7.73724393291846 6.5128576580479 5.83868592111054 0 7.87095752540843 5.90513060325251
scaffold_19_1387001_1387058_+ 27.6311367242989 30.1562876532889 29.9357652166488 22.8588533488348 18.7278605016753 22.9294026194164 26.3302269599973 21.1889980469649
scaffold_19_1399050_1399070_+ 5.05167596621531 7.53907191332221 0 0 0 0 0 0
scaffold_19_3641_3662_- 111.672655071335 66.9092632307346 93.2153673823034 156.947099249821 107.960607597893 161.791579230461 171.755537429448 174.027672484089
scaffold_19_16842_16853_- 20.0536227749759 19.1169323516385 32.1464063403398 20.1770884308151 37.0150654621347 20.4650275715352 32.7956563558685 30.9150955111455
scaffold_19_22931_22932_- 5.43437869092859 7.13519306082281 7.64513388609801 8.30070093672771 9.47409413614163 0 0 5.21040935581104
scaffold_19_23144_23148_- 13.6242169997928 12.7894969958145 12.9875166016846 15.5797771427812 17.7363855339396 5.57163054303576 9.08908190434069 8.85769590487877
scaffold_19_196128_196133_- 76.4640043977136 67.9862735040664 87.4124344326145 53.5075952690602 116.773718422211 59.7878815964222 134.930700435573 91.0084834148328
scaffold_19_222955_222981_- 5.74054087069922 6.59668792415694 6.26348318379114 7.15137311471926 5.06753872398273 0 5.34100689224144 0
scaffold_19_232467_232493_- 6.27632468529781 0 0 0 0 0 0 0
scaffold_19_233837_233894_- 144.891251576448 164.782571819757 157.600290109803 94.8833968613645 87.5802888166581 81.5386700625041 93.5144715518764 72.7720506694942
scaffold_19_237538_237684_- 112.66768215559 114.836220393997 117.900859930186 33.0751006555766 33.2694933617997 45.7516584976205 61.2810264478228 50.3672904395067
scaffold_19_250631_250706_- 51.5117867464076 54.1197662349202 55.4502481859157 25.9237275408573 40.5403097918619 25.5009244085098 44.3209870180737 43.2463976532316
scaffold_19_300403_300436_- 18.2166496963522 12.654870711648 21.5537509559871 63.8515456671363 91.7665164582091 10.9289676036471 14.8048962977921 24.1415633485911
scaffold_19_309001_309002_- 0 0 0 7.02367002338499 0 0 0 0
scaffold_19_384168_384178_- 52.6598949205475 47.9269571632626 51.5816262194564 40.8649892269672 39.5488348241261 45.8588052388328 47.5068507783581 41.3359142227676
scaffold_19_385168_385204_- 16.3796766177284 17.0975380891414 11.9743060866595 15.452074051447 18.1770410751555 12.0004350157693 16.3041263026318 11.9839415183654
scaffold_19_386853_386947_- 17.7574064266962 16.693659236642 15.3823778190165 16.6014018734554 11.897699612829 15.0005437697117 13.3993681682548 11.1155399590636
scaffold_19_403196_403198_- 12.8588115503662 11.7124867224827 15.4744878658369 13.7919338641014 11.897699612829 6.10736424909689 7.30874627359355 6.07881091511288
scaffold_19_423175_423248_- 19.1351362356641 18.1745483624732 15.1981577253756 30.904148102894 24.5665464227859 41.4657888491315 30.5468113486089 49.1515282564841
scaffold_19_428008_428041_- 10.4860546571439 11.1739815858169 10.7768754779936 12.8980122247615 11.5672079569171 10.5003806387982 9.27648565494565 11.810261206505
scaffold_19_443166_443174_- 6.8121084998964 6.19280907165753 8.7504544479435 0 0 0 0 0
scaffold_19_449915_450000_- 5.20475705610062 5.11579879832579 5.06605257512518 0 0 0 0 0
scaffold_19_450394_450413_- 5.28129760104328 5.78893021915813 0 0 0 0 0 0
scaffold_19_452158_452163_- 134.940980733903 152.531579960608 125.730213909925 68.1934507725015 50.6753872398273 98.0392682091869 73.6496739877503 80.7613450150711
scaffold_19_474362_474408_- 19.824001140148 14.0011335533127 18.6062294577325 34.9906470255907 36.9049015768308 10.3932338975859 11.4316287869027 14.2417855725502
scaffold_19_488485_488551_- 13.8538386346208 17.6360432258073 15.1981577253756 8.04529475405917 17.5160577633316 6.75024469637024 16.9600394297491 10.9418596472032
scaffold_19_504834_504895_- 23.6510283872808 22.4825894558002 25.7908131097282 16.3459956907869 13.3298301217807 18.2149460060784 21.3640275689658 17.7153918097575
scaffold_19_560298_560304_- 11.4810817413984 11.9817392908157 14.277057257171 9.96084112407326 8.04196362718999 0 0 0
scaffold_19_562747_562750_- 20.2832444098039 12.5202444274815 8.19779416702075 6.25745147537936 0 16.9291851115317 0 8.16297465743729
scaffold_19_569881_569950_- 54.1141652744579 56.946918202416 57.2924491223248 33.0751006555766 48.5822734190519 38.7871203188258 48.2564657807779 56.9671422902007
scaffold_19_576258_576334_- 89.3993564930225 98.4118137256882 87.5966545262555 65.5116858544818 48.5822734190519 54.0019575709619 67.3716483424841 52.4514541818311
scaffold_19_583122_583142_- 124.684547711587 127.760343673978 153.915888236985 160.139676533178 258.774966579031 101.57511066919 155.826218628027 155.79123973875
scaffold_19_598924_598950_- 9.33794648300406 9.2892136074863 9.48733482250716 0 0 11.2504078272837 6.46542939587121 7.29457309813546
scaffold_19_599389_599470_- 1691.23988105293 1926.23287385383 1613.76802029442 1213.17936767559 1050.52281025868 1696.6686470956 1559.85511816041 2055.68017117932
scaffold_19_606223_606229_- 17.4512442469256 22.8864683082996 14.6454974444528 0 0 0 0 0
scaffold_19_624206_624233_- 9.72064920771734 11.0393553016504 11.8821960398391 6.25745147537936 5.06753872398273 5.67877728424798 6.84023689708114 0
scaffold_19_631532_631538_- 21.1251904041731 23.021094592466 26.8961336715737 53.2521890863917 52.107517748779 24.7508972200242 27.3609475883246 29.3519727044022
scaffold_19_677543_677544_- 0 0 6.90825351153434 0 0 0 8.0583612760134 0
scaffold_19_677883_677905_- 11.1749195616278 12.2509918591486 8.56623435430259 9.83313803273899 10.2452413332694 6.85739143758247 10.307206283273 11.9839415183654
scaffold_19_693293_693344_- 26.2534069153311 18.982306067472 32.4227364808012 30.1379295548883 28.8629379496408 33.5369299994268 44.2272851427712 48.8041676327634
scaffold_19_693585_693592_- 5.05167596621531 0 6.72403341789343 0 0 0 0 5.55776997953178
scaffold_19_706304_706336_- 11.0983790166852 10.5008501649845 13.079626648505 9.19462257606762 8.48261916840588 18.8578264533518 13.8678775447672 17.7153918097575
scaffold_19_709220_709233_- 8.0367572189789 10.0969713124851 8.65834440112304 0 0 6.64309795515802 6.27802564526625 0
scaffold_19_709880_709921_- 54.8795707238845 64.4859901157382 61.161071088784 22.9865564401691 19.6091715841071 35.8941583060957 42.634353262629 35.6044639313754
scaffold_19_842266_842340_- 140.91114323943 151.185317118944 147.468184959553 154.903849788473 137.26420108875 109.289676036471 112.16114473707 106.118670546685
scaffold_19_862749_862778_- 14.69578462899 12.7894969958145 13.2638467421459 21.5818224354921 18.0668771898515 93.5391050782734 95.2948071826235 85.1033528115803
scaffold_19_930611_930642_- 0 0 0 6.00204529271081 5.39803037989465 0 0 0
scaffold_19_935941_935956_- 20.8190282244025 19.1169323516385 16.8561385681438 13.7919338641014 11.2367163010052 13.9290763575894 13.6804737941623 16.1522690030142
scaffold_19_939437_939438_- 6.1232435954125 7.00056677665634 8.01357407337984 0 0 0 0 0
scaffold_19_940478_940479_- 0 0 0 0 0 5.57163054303576 5.5284106428464 0
scaffold_19_942910_942981_- 287.715908439445 314.621626097036 293.186279029517 194.8749173761 131.205187397031 256.830738685706 261.990443345738 240.54723192661
scaffold_19_945651_945694_- 37.8875697466148 40.5225115341069 39.6073201327969 52.3582674470517 59.1580064082332 34.0726637054879 51.9108389175747 36.2991851788169
scaffold_19_947980_948089_- 128.205412778949 132.203011051472 118.545630257929 61.8082962057879 45.4976846305406 102.5394313401 87.3301477819126 93.2663274690176
scaffold_19_967210_967259_- 30.9989207017758 37.4261069982781 31.0410857784943 19.5385729741437 25.1173658493057 20.7864677951719 25.29950633167 20.3205964876631
scaffold_19_1015957_1016112_- 26.4064880052164 26.7906305491272 23.4880619392168 30.2656326462226 23.2445797991382 18.5363862297151 22.4884500725955 18.410113057199
scaffold_19_1070607_1070641_- 27.7076772692415 30.4255402216218 28.0935642802397 23.7527749881747 13.7704856629966 21.9650819485063 28.2979663413494 21.0153177351045
scaffold_19_1075924_1075933_- 26.0237852805031 38.0992384191105 41.633741162847 19.9216822481465 31.0662156557202 22.0722286897186 34.0137807348007 24.3152436604515
scaffold_19_1076769_1076791_- 12.7822710054236 15.0781438266444 12.9875166016846 13.1534184074301 10.2452413332694 11.357554568496 14.8985981730945 10.9418596472032
scaffold_19_1079733_1079796_- 77.6121125718534 74.7175877123898 74.42491783093 60.7866714751137 57.1750564727617 76.288479743105 80.1151033836216 95.350491211342
scaffold_19_1081659_1081674_- 10.5625952020866 10.366223880818 10.9610955716345 10.8547627634132 11.897699612829 8.78603277940254 9.37018753024814 7.64193372185619
scaffold_19_1099506_1099520_- 0 0 5.15816262194564 0 0 0 0 0
scaffold_19_1117899_1117904_- 7.19481122460968 10.5008501649845 7.64513388609801 5.61893601870799 8.70294693901382 0 9.37018753024814 5.38408966767141
scaffold_19_1123293_1123327_- 0 0 0 5.36352983603945 0 0 0 0
scaffold_19_1143147_1143184_- 33.0655154152275 23.4249734449654 23.2117317987554 21.071010070155 18.5075327310674 25.9295113733587 30.9216188498189 17.8890721216179
scaffold_19_1143695_1143705_- 7.11827067966703 7.67369819748868 7.27669369881617 0 5.72852203580657 5.57163054303576 7.12134252298858 0
scaffold_19_1145254_1145356_- 23.2683256625675 15.4820226791438 14.7376074912733 10.5993565807446 19.4990076988031 12.6433154630427 20.052201314731 11.4629005827843
scaffold_19_1149593_1149724_- 747.954205179636 791.737177182999 785.330259191224 738.890086460101 673.982650289704 694.953763502498 955.290618708798 750.993668484231
scaffold_19_1171986_1171991_- 0 0 0 5.23582674470517 0 0 0 0
scaffold_19_1181300_1181304_- 5.28129760104328 0 0 0 0 0 0 0
scaffold_19_1198663_1198683_- 30.8458396118905 35.2720864516146 31.3174159189557 35.2460532082592 24.015726996266 18.8578264533518 14.3363869212796 13.199703701388
scaffold_19_1234114_1234117_- 0 0 0 5.74663911004226 16.6347466808998 0 5.34100689224144 6.94721247441472
scaffold_19_1234331_1234408_- 89.3228159480798 83.8721750357096 103.808022766656 112.634126556828 124.485190393489 100.396496515856 106.070522842409 120.707816742956
scaffold_19_1236766_1236827_- 26.2534069153311 26.3867516966277 45.1339229420244 43.8021603276555 71.937017103494 93.0033713722122 112.629654113583 97.7820155773872
scaffold_19_1238179_1238180_- 6.1232435954125 5.25042508249226 6.26348318379114 6.25745147537936 8.48261916840588 10.1789404151615 6.5591312711737 7.46825340999582
scaffold_19_1295802_1295909_- 250.593744142256 271.137336311267 279.922432287372 104.461128711435 101.681266135567 144.86239411893 158.918380513008 137.207446369691
scaffold_19_1297750_1297751_- 0 0 0 6.12974838404508 5.17770260928671 0 0 0
scaffold_19_1298048_1298058_- 6.04670305046984 8.34682961832102 0 7.15137311471926 9.14360248022971 6.10736424909689 0 5.03672904395067
scaffold_19_1298209_1298210_- 0 0 0 5.61893601870799 0 0 0 0
scaffold_19_1298381_1298555_- 136.777953812527 145.396386899786 113.111137495522 205.601977048179 251.504150148969 137.897855940135 85.1750046499556 157.354362545493
scaffold_19_1299629_1299659_- 10.6391357470292 9.96234502831864 7.64513388609801 19.1554637001409 7.16065254475821 10.3932338975859 7.58985189950099 8.85769590487877
scaffold_19_1303320_1303375_- 43.4750295274287 38.7723698399428 39.9757603200787 34.9906470255907 38.2268682004784 27.5367124915421 44.4146888933762 36.4728654906773
scaffold_19_1338261_1338267_- 7.11827067966703 6.327435355824 6.90825351153434 19.7939791568122 22.0327770607945 6.10736424909689 7.30874627359355 7.12089278627509
scaffold_19_1342716_1342739_- 15.1550278986459 16.8282855208085 19.9878801600394 0 0 7.71456536728028 6.09062189466129 7.64193372185619
scaffold_19_1374734_1374738_- 0 0 0 0 0 5.3573370606113 0 0
scaffold_19_1379844_1379875_- 21.1251904041731 16.1551540999762 26.8961336715737 20.1770884308151 31.2865434263282 46.0730987212572 40.291806380067 42.5516764057902
scaffold_19_1383920_1383931_- 28.932325988324 34.1950761782829 35.7386981663377 12.2594967680902 12.5586829246529 22.8222558782042 23.2380650750154 16.8469902504557
scaffold_19_1393582_1393683_- 136.471791632756 147.14652859395 138.901950605251 77.8988857139063 72.2675087594059 146.362448495901 123.405369773368 117.92893175319
scaffold_19_1398783_1398816_- 22.273298578313 21.5402054666349 27.9093441865987 14.6858555034413 13.4399940070846 17.2506253351684 14.992300048397 14.9365068199916
scaffold_19_1404583_1404622_- 38.6529751960414 47.7923308790962 40.5284206010015 35.5014593909278 22.8039242579223 40.7157616606459 31.2027244757263 28.30989083324
scaffold_19_1406884_1406914_- 0 0 0 0 0 0 6.65283314647618 5.73145029139214
scaffold_190_77253_77296_+ 51.5117867464076 54.1197662349202 56.924008935043 30.904148102894 27.981626867209 41.680082331556 46.8509376512407 45.8516023311371
scaffold_190_78484_78554_- 14.1600008143914 17.0975380891414 15.5665979126574 17.1122142387925 21.1514659783627 12.0004350157693 12.3686475399275 16.3259493148746
scaffold_190_81270_81341_- 66.2841119203403 68.7940312090652 61.345291182425 35.629162482262 20.9311382077548 52.1804629703541 42.9154588885365 48.8041676327634
scaffold_190_87804_87812_- 169.307685413156 161.955419852261 188.641375888298 70.1089971425156 158.525830952416 206.257476833535 158.543573011798 122.79198048528
scaffold_191_23062_23167_+ 8.49600048863484 5.9235565033246 6.90825351153434 14.6858555034413 17.1855661074197 6.10736424909689 8.80797627843325 0
scaffold_191_27903_27940_+ 9.03178430323343 8.07757704998809 8.10568412020029 9.57773185007044 9.69442190674958 6.21451099030911 8.80797627843325 0
scaffold_191_38627_38675_+ 29.2384881680947 31.9064293474529 30.4884254975716 26.1791337235259 21.8124492901865 23.8937232903264 21.8325369454782 25.3573255316137
scaffold_191_49932_49993_+ 40.4134077297225 44.8305526274339 42.4627315842311 15.7074802341155 13.6603217776926 27.3224190091176 25.29950633167 27.0941286502174
scaffold_191_84267_84370_+ 11.7107033762264 15.4820226791438 17.2245787554256 6.76826384071645 7.82163585658204 29.8939407982111 28.3916682166519 32.3045380060284
